name,key,title,location
aramcoservices,c8525fc43fd5cc34,Financial Planning & Performance Management Analyst,Saudi Arabia
aramcoservices,505713bca16450c9,Investment Analysis Analyst,Saudi Arabia
aramcoservices,ebe25de8980e3d82,Senior IT Systems Analyst (Technical Architect - Communications Domain),Saudi Arabia
athGADLANG,aba5aeaaa30f4a22,Data Scientist Analyst,Riyadh
dr.CAFE COFFEE,577e2b3f2cda41b5,Sensory Analyst Technician/Q Grader,Riyadh
robusta,43158faed193c08c,Business Analyst - Octopus,Riyadh
webook.com,003a41471e202dd0,Corporate Development Manager,Riyadh
webook.com,461bebb9f359e5d5,Business Development Analyst,Riyadh
webook.com,ed4d3d1e32b512b5,Process Improvement Analyst,Riyadh
webook.com,f88d105c549e73aa,Strategic Planning Analyst,Riyadh
ابعاد الدولية للمقاولات والصيانة,29891f896038f2ef,Financial Analyst,Jeddah
شركة رتاج وشريكة للإستشارات الهندسية,4c2d8aa5b760609d,Financial Analyst,Jeddah
Accenture,322daeb4b2b86150,"Business Strategy Manager, Health and Public Sector",Riyadh
China State Construction Engineering Corporation South Asia (CSCEC SA),fc125308286f3c50,Senior Risk Analyst,Riyadh
Master-Works,590303d4480d2850,Informatica Developer,Riyadh
NTT DATA,26fcd382391ff3f0,SOC Analyst L2,Riyadh
Squadio,d75a629f02e1f6eb,Business Intelligence Analyst - Saudi National,Riyadh
TechTalent,c89160f9cf9d6e33,Data Analyst,Riyadh
Tonomus,d7a730e58130a6ba,IT Quality and Change Manager,Tabuk
aramcoservices,df178a9171ac8cba,Business Development Specialist,Saudi Arabia
webook.com,7e71d5dc1c0ec8e7,Senior Data Analyst,Riyadh
شركة دواجن الوشم,7180fe934e090c73,Sales Analyst,Riyadh
