name,key,title,location
AECOM,a576d5761191f529,Document Controller (STADIUM),Riyadh
AECOM,2eaa349b0aaf8b03,Engineer - Electrical (ELV / ICT),Medina
AECOM,87e4678e372d1ee0,Engineer - Mechanical,Medina
AECOM,522a5257c08f3e57,Engineer - Mechanical (VHT),Medina
AECOM,4ee6a24ea96074b5,Land Surveyor,Riyadh
AECOM,4d6bc9600005614a,Landscape Architect,Tabuk
AECOM,3982304d50e07580,Associate - Project Controls,Tabuk
AECOM,b3db6871f27ea69c,Inspector - Electrical (STADIUM),Riyadh
AECOM,0c8fe550cc9dcf36,Environmental Inspector,Riyadh
AECOM,012c940c4b6e96da,Senior Geotechnical Engineer,Tabuk
AECOM,b79c1e5a343aa453,Engineer - Structural,Tabuk
AECOM,a7632a22ae07b4af,BIM Technician,Riyadh
AECOM,6baddaa70cc5e6be,Reporting Manager,Tabuk
AECOM,4dd12e6dbce7583c,Contracts Administrator,Tabuk
AECOM,95e971efee6f47af,"Advisor - Safety, Health & Environment",Riyadh
AECOM,fdfecfc2266e08d6,Senior Administrator,Riyadh
AWS EMEA SARL (Saudi Arabia Branch),52156c8f36c93a29,"AI/ML Sales Specialist, MENAT AGS Specialist Team",Riyadh
Abdul Latif Jameel Group - Toyota KSA,3021285602414084,CRM Data Scientist,Jeddah
Alfaisal University,1824b65719b4f732,Mass Spectrometry Specialist,Riyadh
Alfaisal University,6a2e2461d6e3b95a,Post Doc,Riyadh
Alfaisal University,8c3da2a5dec82190,Postdoctoral Researcher,Riyadh
Arabic Computer Systems,71262cd70810e49b,Data Engineer,Riyadh
Arabic Computer Systems,c551a9132f021a12,Expert Data Scientist,Al-Kharj
Arabic Computer Systems,8790ffc7c8d3c2fc,Data Scientist,Riyadh
ArabyAds,c5608ffb44650992,Sales Director- Media Vertical,Riyadh
Career Maker,f4b90bb806259039,Data Scientist -Investment Management,Riyadh
Cognizant,660864c5f42bf5db,Azure AI,Riyadh
Comspark Innov & Infra,5ee7607c3b1063e2,Data Architect,Riyadh
Creative Chaos,3d741df3d512d059,Senior Data Scientist ( 3 months contractual role),Jeddah
Creative Chaos,96c8e8c4b3224f5f,Senior Data Scientist,Jeddah
EY,91d107dc75ab0738,"Manager, Digital, Data and AI, FAAS, Riyadh",Riyadh
EY,c5afe0cc33540915,Senior Consultant - Data Strategy and Governance - FAAS - Riyadh,Riyadh
EY,ad50f8620ba8eba3,Manager - Data Strategy and Governance - FAAS - Riyadh,Riyadh
Element Materials Technology,90172268c05416ac,Senior Chemist,Dammam
Element Materials Technology,55c88b67bee8c223,Department Manager I,Dammam
EndemandIT & Data Solutions LLC,c9776ff2e6647c3d,AI Support Engineer,Riyadh
Excrin Think Labs,985d0ddc75ae4bf5,Full Stack Developer,Saudi Arabia
FlyAkeed,32e245e0e3066695,Data Scientist Specialist,Riyadh
Gathern,5543c3acb8065e04,Data Engineer,Riyadh
Globant,bbcaba38eb88ff69,"Data Scientist, Sr Level 3 - KSA",Riyadh
HDR,68422cdcbcb74949,Graduate Traffic Engineer,Riyadh
Ines Partners,b087929122bec4c2,Senior Data Scientist,Riyadh
Ines Partners,86733bfeb5beea94,Data Scientist - AI & Computer Vision Specialist,Riyadh
Infosysta,7eab2460a22d923e,Senior AI Lead Engineer,Riyadh
Jadeer,f366944f418da988,Data Engineer,Riyadh
Jadeer,1fe34d7b29bfa925,Machine Learning Engineer,Riyadh
Jadeer,0926ef0bbb2d0a89,AI Engineer,Riyadh
KAUST,2c8a52e4068bf368,RESEARCH SCIENTIST - VISUAL COMPUTING CENTER,Thuwal
KAUST,f265ff8b6505fb95,SOFTWARE ENGINEER,Thuwal
KAUST,cd6c79d92d91012f,"POSTDOCTORAL RESEARCH FELLOW - COMPUTER VISION, COMPUTER GRAPHICS AND DEEP LEARNING",Thuwal
KAUST,902f61b315d82686,ASSISTANT PROFESSOR IN MARINE SYSTEMS MODELING,Thuwal
KAUST,55abec4b506dc5ed,SENIOR/JUNIOR POSTDOCTORAL FELLOW IN BIOINFORMATICS,Thuwal
KAUST,56408afbd09b8775,FACULTY POSITION IN COMPUTATIONAL METHODS FOR BIOENGINEERING,Thuwal
KAUST,819e9a1c898473d9,POSTDOCTORAL POSITION IN ‘WHEAT GENOMICS AND EVOLUTION’,Thuwal
KAUST,eccfb448b3e2cd93,POSTDOC FOR SYNTHETIC BIOLOGY AND GENERATIVE BIOLOGY,Thuwal
KAUST,ce7c258940786312,POSTDOCTORAL FELLOWSHIP IN WATER DESALINATION AND MACHINE LEARNING,Thuwal
KEO International Consultants,e2929de7d81cd73d,Statistical Analyst,Jeddah
Mass,c8fc8c5efe99acdd,Weapon Systems Analyst,Riyadh
Master-Works,75e2836877c36af7,Cloud Data Engineer,Riyadh
Master-Works,94f192878857a76f,Data Engineer,Riyadh
Mozn,9735cad192876db2,Data Scientist,Riyadh
Mozn,1360cf9bc49cdecf,Senior Data Scientist,Riyadh
Mozn,baeb53ac8e390604,Software Engineer II,Riyadh
Mozn,fe4bd706d4915644,Data Engineer,Riyadh
Mrsool,fa6773007930a695,"Engineer III, Data",Riyadh
Parsons,e32073bbbcc00faf,Urban Planner (Saudi National),Riyadh
Salla,bf56819efe3b2ebc,Data Science Manager,Jeddah
WSP,cb2e484688f72d96,Inspector - ELV,Riyadh
WSP,44ee3d150309935a,Civil Engineer_Saudi National,Riyadh
WSP,89dff11ac9418121,Graduate Engineer- Geotechnical- Al Ula_ KSA National,Medina
WSP,d1254ccaac6cb8f1,Graduate - HSE (Saudi national),Riyadh
WSP,6eca47c145beff06,GIS/CAD Support,Riyadh
aramcoservices,a97ed96b3a9e551c,Lead Data Scientist,Saudi Arabia
aramcoservices,128e8d3b7c4f9224,Catalyst Development Expert,Saudi Arabia
aramcoservices,f3ae73beca9b9e43,Analytical Research Scientist,Saudi Arabia
athGADLANG,aba5aeaaa30f4a22,Data Scientist Analyst,Riyadh
webook.com,1ee26161fe8743b5,Machine Learning Engineer,Riyadh
