name,key,title,location,jobType,posted,days_ago,rating,experience,salary,education,feed,link,Tools,Soft Skills,Industry Skills,description
aramcoservices,4c01a8b9893f9fe4,Generative AI Expert,Saudi Arabia,,30+ days ago,30,,['5+'],[],[],https://careers.aramco.com/expat_us/job/Generative-AI-Expert/853510523/,https://indeed.com/cmp/Aramcoservices,[],"['analysis', 'collaboration', 'commitment', 'communication', 'decision making', 'design', 'discipline', 'focus', 'initiative', 'innovation', 'organization', 'professional', 'reliable', 'responsibility', 'responsible']","['data analysis', 'deep learning', 'machine learning']","job req id: 13968 description: aramco energizes the world economy. aramco occupies a unique position in the global energy industry. we are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer. with our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance aramco’s value to society. headquartered in the kingdom of saudi arabia, and with offices around the world, we combine market discipline with a generations’ spanning view of the future, born of our nine decades experience as responsible stewards of the kingdom’s vast hydrocarbon resources. this responsibility has driven us to deliver significant societal and economic benefits to not just the kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply. we are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization. overview aramco seeking a brilliant and results-driven generative ai expert to join the technology &amp; digital coordination team within its hr &amp; corporate services (hr&amp;cs) business, and shape the future of technology in corporate services sector. this critical role will be responsible for driving cutting-edge generative ai initiatives, tackling complex problems, and providing advice to decision makers in an advisor capacity. hr&amp;cs’ business is a diverse and manpower-intensive organization with 15,000+ employees. our suborganizations vary in nature, and include: human resources, training &amp; development, safety &amp; security, government affairs, public affairs, community services, transportation (marine, aviation, etc.), and medical services support. as our ai expert, you'll play a pivotal role in working with cross-functional teams to develop, implement and drive the hr&amp;cs ai strategy. key responsibilities define and implement the hr&amp;cs ai roadmap, identifying opportunities for ai integration across the business line. work across organizations on the ideation, scoping and implementation of the best suited generative ai solutions to addresses their needs. advise and support stakeholders, applying generative ai methodologies within their business to improve performance and enable data-driven decision making. design and develop solutions that use generative ai, built on machine learning (ml) and large language models (llm), tailored to business need. fine-tune generative ai models using the most efficient algorithms, focusing on delivering optimal outcomes. build teams to develop and support generative ai, and upskill them as needed. work effectively with engineers, data scientists, product managers, and other stakeholders. clearly explain complex technical concepts to both technical and non-technical audiences. continuously learn and stay current with the latest advancements in ai. minimum requirements master's degree in computer science, data science, machine learning, or a related field with a strong focus on artificial intelligence. 10+ year of work experience in digital technology field with at least 5+ years of experience in developing and deploying ai models. preferably acquiring generative ai professional certification, deep gen ai certification or equivalent. experience in designing and implementing generative ai models. highly qualified in programming ai related languages like python and other ai frameworks. highly understands deep learning architecture, machine learning, nlp and generative models. experience in dealing with data (data analysis, manipulation, processing and augmentation). excellent communication and collaboration skills. ability to translate technical concepts in non-technical, presentable format. passion for innovation and a desire to make a real-world impact with ai. working environment our high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly. at aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. and because, as a global energy company, we are faced with addressing some of the world’s biggest technical, logistical and environmental challenges, we invest heavily in talent development. we have a proud history of educating and training our workforce over many decades. employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs – one of the largest in the world. country/region: sa"
aramcoservices,782c69fea611a417,Oil Reservoir Managment,Saudi Arabia,,30+ days ago,30,,"['10', '7']",[],['master'],https://careers.aramco.com/expat_us/job/Oil-Reservoir-Managment/852828523/,https://indeed.com/cmp/Aramcoservices,[],"['analysis', 'commitment', 'design', 'discipline', 'planning', 'professional', 'reliable', 'research', 'responsibility', 'responsible']",['monitoring'],"job req id: 12208 description: aramco energizes the world economy. aramco occupies a unique position in the global energy industry. we are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer. with our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance aramco’s value to society. headquartered in the kingdom of saudi arabia, and with offices around the world, we combine market discipline with a generations’ spanning view of the future, born of our nine decades experience as responsible stewards of the kingdom’s vast hydrocarbon resources. this responsibility has driven us to deliver significant societal and economic benefits to not just the kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply. we are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization. overview we are seeking senior engineers with extensive experience of oil reservoir management. saudi aramco offers the opportunity to develop and manage world-class fields, reservoirs and reserves. we are looking for expert professionals to join us at our state-of-the-art exploration and petroleum engineering center in dhahran, saudi arabia, to manage some of the world’s largest onshore and offshore oil fields. our petroleum engineers conduct pioneering research, introduce new technologies and provide specialized engineering services as part of our customized reservoir management practices. this senior technical role provides expert advice and guidance on all aspects of oil reservoir management, including designing, participating in and implementing best-in-class reservoir management programs. this position is embedded within the petroleum engineering business and as a senior technical specialist, will engage with leaders and experts from across the upstream business. key responsibilities you are expected to be able to do the following: provide guidance and oversight on best-in-class reservoir management tenets, practices and state-of-the art- technologies for all saudi aramco hydrocarbon assets. formulate reservoir development, data acquisition, strategic surveillance and monitoring master-plans to ensure optimal development and depletion strategies. utilize reservoir management standards and guidelines to enhance both npv and hydrocarbon recovery. lead, design and participate in integrated field reviews and field development plans. preparing reservoir engineering input into drilling and work-over proposals and programs. recommend advanced completion techniques for horizontal and multi-lateral wells. lead and participate in reservoir engineering studies that include reservoir stimulation modeling of various ior processes for improvement of ultimate recovery. participate in technical societies and technical groups. train and mentor young engineers. minimum requirements as a successful candidate, you should hold a bachelor degree in petroleum engineering or related discipline. master’s degree or phd is desirable, but not required. a minimum of 10 years related experience including at least 7 years specializing in oil reservoir management. a training history of appropriate specialized courses and seminars is expected. technical publications are valued but in-depth practical experience is paramount. you must have full professional proficiency in english required to interact and communicate clearly with specialists in geology, core and fluid analysis, petrophysics, simulation, drilling, completion, production and facilities. you must have working knowledge of open-hole and cased-hole logs, geological modeling, simulation, completion and production procedures and technologies. technical knowledge and expertise are required in formation evaluation, geological modeling, simulation, reservoir appraisal and field development planning, completion, production/injection procedures-strategy-technologies, water flooding, reservoir surveillance, scal, pvt, geochemical analysis, and fluid’s compatibility. additionally, expertise in artificial intelligence, machine learning, and data analytics are desirable but not required. you must have history of using modern reservoir management practices for oil reservoirs. working environment our high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly. at aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. and because, as a global energy company, we are faced with addressing some of the world’s biggest technical, logistical and environmental challenges, we invest heavily in talent development. we have a proud history of educating and training our workforce over many decades. employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs – one of the largest in the world. country/region: sa"
Springer Nature,1190354a3ec14b52,Faculty Position in Bio-Devices and Biointerfaces for Diagnostics and Therapy,Saudi Arabia,"Full-time, Contract",30+ days ago,30,3.8,[],[],['graduate'],https://www.nature.com/naturecareers/job/12813816/faculty-position-in-bio-devices-and-biointerfaces-for-diagnostics-and-therapy/?LinkSource=PremiumListing,https://indeed.com/cmp/Springer-Nature,[],"['analysis', 'commitment', 'curiosity', 'focus', 'innovation', 'professional', 'research']","['deep learning', 'machine learning']","faculty position in bio-devices and biointerfaces for diagnostics and therapy employer king abdullah university of science and technology location saudi arabia (sa) salary kaust offers internationally competitive salaries and attractive benefits. closing date 11 apr 2024 discipline engineering job type faculty member, professor employment - hours full time duration fixed term qualification phd sector academia you need to sign in or create an account to a job. the bioengineering (bioe) program in the biological and environmental science and engineering (bese) division at king abdullah university of science and technology (kaust) bridges the university’s strengths in engineering, chemistry and biology. the bioe program seeks faculty candidates (at the rank of assistant professor, although compelling candidates will be considered at higher ranks) with multi-disciplinary expertise and activities in the domain of: bio-devices and biointerfaces for diagnostics and therapy topics of focus include (but are not limited to): point of care biosensing, wearable and implanted systems, digital-assisted tools, and platforms for measuring biomolecular or physiological parameters (e.g., smartphone-based diagnostics) novel microscale or nanoscale technologies for biomolecular analysis (e.g., paper-based droplet systems) nanopore transport digital/droplet, analytical and reactor microfluidics organs on a chip for diagnostics and drug discovery methodology (machine learning, deep learning, and ai) for the analysis, biomarker discovery, and predictive models based on digital health data we seek candidates with a ph.d. in relevant areas of engineering and an outstanding research record with publications in the top-tier journals of their respective fields. the successful candidate is expected to establish research activities that contribute to the bioe program’s research mission to integrate engineering tools and solutions for challenges and opportunities in biology. the candidate should have a strong commitment to excellence in teaching at the graduate level (master's and phd levels). the candidate will teach in the bioe curriculum and is expected to contribute to the current list of core courses and electives. the successful candidate is also expected to provide professional service at the program, division, and university levels. while rooted in bioengineering, the candidate is expected to engage with the other programs across divisions at kaust, such as electrical engineering and computer science, and materials science and engineering, to advance technologies for medicine and health. candidates are expected to have a plan for attracting funding and consider how to integrate their research activities into the kingdom’s economic growth strategy. the program welcomes applications from all qualified individuals. we strongly encourage applications from members of all underrepresented groups. the position will remain open until filled. about kaust kaust is an international, graduate research university dedicated to advancing science and technology through interdisciplinary research, education, and innovation. kaust attracts top international faculty, scientists, engineers and students to conduct curiosity-driven and goal-oriented research to address the world’s most pressing scientific and technological challenges. located in saudi arabia, on the eastern shores of the red sea, kaust provides an award-winning campus to live, work, study and play, and offers superb research facilities, with guaranteed baseline research funding, infrastructure support, entrepreneurship opportunities and internationally competitive salaries. for more information about kaust, please visit http://www.kaust.edu.sa. more information about the bese division and the bioe program is available at http://bese.kaust.edu.sa and https://bioe.kaust.edu.sa. a cover letter introducing your candidacy and explicitly stating both the position and the rank. the rank must be consistent with the candidate’s experience up-to-date curriculum vitae, including a full publication list statement of research interests (5 pages maximum) statement of teaching interests (2 pages maximum), including teaching philosophy and an outline of 1-2 graduate planned graduate teaching course(s) names and contact information of 4 to 5 referees. referees should have positions in academic or industrial research laboratories. in the case of associate and full professor applications, the referees should be of a rank higher or equivalent to that of the proposed appointment copies of most relevant publications (maximum of five)"
Springer Nature,e66e715f82eb8501,Faculty Position in Biology by Design (Biotech Metabolic Engineering) and Engineering Biology,Saudi Arabia,"Full-time, Contract",30+ days ago,30,3.8,[],[],['graduate'],https://www.nature.com/naturecareers/job/12813820/faculty-position-in-biology-by-design-biotech-metabolic-engineering-and-engineering-biology-/?LinkSource=PremiumListing,https://indeed.com/cmp/Springer-Nature,[],"['commitment', 'curiosity', 'design', 'focus', 'innovation', 'professional', 'research']",['machine learning'],"faculty position in biology by design (biotech metabolic engineering) and engineering biology employer king abdullah university of science and technology location saudi arabia (sa) salary kaust offers internationally competitive salaries and attractive benefits. closing date 11 apr 2024 discipline engineering job type faculty member, professor employment - hours full time duration fixed term qualification phd sector academia you need to sign in or create an account to a job. the bioengineering (bioe) program in the biological and environmental science and engineering (bese) division at king abdullah university of science and technology (kaust) bridges the university’s strengths in engineering, chemistry and biology. the bioe program seeks faculty candidates (at the rank of assistant professor, although compelling candidates will be considered at higher ranks) with multi-disciplinary expertise and activities in the domain of: biology by design (biotech metabolic engineering) and engineering biology topics of focus include (but are not limited to): microbial genome redesign and synthetic genomics (plant, yeast, mammal agnostic) scalable expression systems and bioprocess engineering for alternative carbon source utilization, and process design for biosystem production bioprocess engineering and pharmaceutical grade cell expression processes (car-t cells): optimizing and scaling up biomanufacturing processes metabolic engineering: redesigning metabolic pathways for specific product biosynthesis biomolecular design: engineering proteins, enzymes, and other biomolecules with specific properties with ai or machine learning cell-free expression systems: utilizing isolated cell components for metabolic reactions synthetic gene circuits: programming genetic circuits for complex cellular behaviors we seek candidates with a ph.d. in relevant areas of biology and engineering and an outstanding research record with publications in the top-tier journals of their respective fields. the successful candidate is expected to establish research activities that contribute to the bioe program’s research mission to integrate engineering tools and solutions for challenges and opportunities in biology. the candidate should have a strong commitment to excellence in teaching at the graduate level (master's and phd levels). the candidate will teach in the bioe curriculum and is expected to contribute to the current list of core courses and electives. the successful candidate is also expected to provide professional service at the program, division, and university levels. while rooted in bioengineering, the candidate is expected to engage with the other programs across divisions at kaust, such as electrical engineering and computer science, and materials science and engineering, to advance technologies for medicine and health. candidates are expected to have a plan for attracting funding and consider how to integrate their research activities into the kingdom’s economic growth strategy. the program welcomes applications from all qualified individuals. we strongly encourage applications from members of all underrepresented groups. the position will remain open until filled. about kaust kaust is an international, graduate research university dedicated to advancing science and technology through interdisciplinary research, education, and innovation. kaust attracts top international faculty, scientists, engineers and students to conduct curiosity-driven and goal-oriented research to address the world’s most pressing scientific and technological challenges. located in saudi arabia, on the eastern shores of the red sea, kaust provides an award-winning campus to live, work, study and play, and offers superb research facilities, with guaranteed baseline research funding, infrastructure support, entrepreneurship opportunities and internationally competitive salaries. for more information about kaust, please visit http://www.kaust.edu.sa. more information about the bese division and the bioe program is available at http://bese.kaust.edu.sa and https://bioe.kaust.edu.sa. a cover letter introducing your candidacy and explicitly stating both the position and the rank. the rank must be consistent with the candidate’s experience up-to-date curriculum vitae, including a full publication list statement of research interests (5 pages maximum) statement of teaching interests (2 pages maximum), including teaching philosophy and an outline of 1-2 graduate planned graduate teaching course(s) names and contact information of 4 to 5 referees. referees should have positions in academic or industrial research laboratories. in the case of associate and full professor applications, the referees should be of a rank higher or equivalent to that of the proposed appointment copies of most relevant publications (maximum of five)"
Skills Acquisition,9b45b5bfa504e8e4,Data Engineer,Jeddah,,30+ days ago,30,,['5'],[],[],https://skillsacquisition.com/job-details/116,https://indeed.com/cmp/Skills-Acquisition,['scala'],"['design', 'insight']","['extract', 'metrics', 'transform']","bachelors/masters degree or higher in computer science or a related field experience : 2 - 5 years jeddah/riyadh, saudi arabia alfalk skills database systems like sql and nosql data warehousing solutions etl tools machine learning data apis python, java, and scala programming languages understanding the basics of distributed systems knowledge of algorithms and data structur role create and maintain optimal data pipeline architecture assemble large, complex data sets that meet business requirements identify, design, and implement internal process improvements optimize data delivery and re-design infrastructure for greater scalability build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using sql and aws technologies build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency, and other key business performance metrics work with internal and external stakeholders to assist with data-related technical issues and support data infrastructure needs create data tools for analytics and data scientist team members"
Arabic Computer Systems,e1337d48be917b54,AI Engineer,Riyadh,Full-time,30+ days ago,30,3.3,[],[],[],https://apply.workable.com/j/20258EC5AF,https://indeed.com/cmp/Arabic-Computer-Systems,['scikit-learn'],"['communication', 'communication skills', 'problem-solving']","['data modeling', 'deep learning', 'machine learning', 'problem-solving skills', 'statistics', 'transform']","we are looking for an ai engineer to help us create artificial intelligence products. ai engineer responsibilities include creating machine learning and deep learning models and retraining systems. to do this job successfully, you need exceptional skills in statistics and programming. if you also have knowledge of data science and software engineering, we’d like to meet you. your ultimate goal will be to shape and build efficient self-learning applications. responsibilities study and transform data science prototypes design machine and deep learning systems research and implement appropriate ml/dl algorithms and tools develop machine and deep learning applications according to requirements select appropriate datasets and data representation methods run machine learning tests and experiments fine-tuning using test results train and retrain systems when necessary extend existing ml/dl libraries and frameworks keep abreast of developments in the field requirements proven experience as an ai engineer or similar role understanding of data structures, data modeling, and software architecture ability to write robust code in python and r familiarity with machine learning frameworks (like keras or pytorch or tensorflow) and libraries (like scikit-learn) excellent communication skills ability to work in a team outstanding analytical and problem-solving skills benefits health care plan paid time off training &amp; development"
Arabic Computer Systems,71262cd70810e49b,Data Engineer,Riyadh,,30+ days ago,30,3.3,[],[],[],https://apply.workable.com/j/F7D393A165,https://indeed.com/cmp/Arabic-Computer-Systems,[],"['analytical skills', 'design', 'organization']","['data mining', 'database design', 'transform']","we are looking for a data engineer to join our team. you will use various methods to transform raw data into useful data systems. overall, you’ll strive for efficiency by aligning data systems with business goals. to succeed in this data engineering position, you should have strong analytical skills and the ability to combine data from different sources. data engineer skills also include familiarity with several programming languages and knowledge of learning machine methods. if you are detail-oriented, with excellent organizational skills, we’d like to hear from you. responsibilities analyze and organize raw data build data systems and pipelines evaluate business needs and objectives interpret trends and patterns prepare data for prescriptive and predictive modeling combine raw information from different sources explore ways to enhance data quality and reliability identify opportunities for data acquisition collaborate with data scientists and architects on several projects requirements technical expertise with data models, data mining, and segmentation techniques knowledge of programming languages (e.g. java, python) hands-on experience with sql database design great numerical and analytical skills degree in computer science, it, or similar field benefits private health insurance training &amp; development paid time off"
Salla,2a1d27f80986c4ac,Data Scientist Lead,Jeddah,Full-time,30+ days ago,30,,"['3', '8']",[],['graduate'],https://apply.workable.com/j/9D5A932426,https://indeed.com/cmp/Salla,['scala'],"['analysis', 'communication', 'design', 'insight', 'integrity', 'leadership', 'organization', 'planning', 'presentation skills', 'problem-solving', 'project management', 'research']","['big data', 'classification', 'data mining', 'data modeling', 'machine learning', 'problem-solving skills', 'project management', 'statistical analysis']","we are looking for a data scientist lead to lead a technical team of data scientists and help us gain useful insight out of raw data. lead data scientist responsibilities include managing the data science team, planning projects and building analytics models. in addition to leading the team, you will be assigned several projects where you design and develop machine learning (ml) models in different domains to find patterns from wide-variety types and large amounts of datasets. you will use mainly deep learning techniques (and other ml techniques) to solve different problems in recommendation engines, chatbots, natural language processing (nlp) and other domains. you should be highly analytical, have a strong problem-solving ability and a knack for statistical analysis. you should also have strong leadership skills. if you’re able to align our data products with our business goals, we’d like to meet you. your ultimate goal will be to help improve our products and business decisions by making the most out of our data. responsibilities lead a team of data scientists, machine learning and data engineers. lead data mining and collection procedures and supervise projects you are assigned. conceive, plan and prioritize data projects and align data projects with organizational goals. analyze raw data: assessing quality, cleansing, preprocessing, structuring for downstream processing. conduct research and development activities, data exploration and discovery using data science and machine learning (ml) practices. develop, apply, test and implement data science and ml models for a wide variety of datasets gathered from different data sources such as online market places, e-commerce platforms, social media, and web sources. design and develop accurate and scalable ml models in different domains and applications, which include, but not limited to, recommendation engines, chatbots, nlp, text mining, text-based feature selection/representation, optimization and predictive modeling. utilize a variety of tools and approaches to solve complex business objectives, from recommendation engines, chatbots, natural language processing (nlp), machine learning/ deep learning, image processing, speech processing, rule-based learning and knowledge graphs. design new service offerings and solutions in e-commerce and different fields. keep up to date with latest trends and technologies in the data science and ml fields. work closely with data engineers in data related requests, and data quality assurance officers in data integrity issues. work closely with business analysts and product development teams to understand and implement their requirements. collaborate with big data and software developers to translate ideas, models and prototypes into full-fledged solutions. work closely with cross-functional teams to identify challenges and problems and suggest potential ai solutions. requirements proven experience of at least 3 years as a lead data scientist or similar role of leading data scientists and data science projects. at least 8 years' of experience as a data scientist (quantitative analytics and data modeling). graduate degree in quantitative field (statistics, mathematics, computer science, engineering, etc.). deep understanding of predictive modeling, machine-learning, clustering and classification techniques, and algorithms. experience in ml applications and domains (recommendation engines, nlp, language models and chatbots experience is preferred). experience in deep learning algorithms and techniques. proficiency in python (other languages such as shell scripts, c++, .net, java, matlab, r,...etc are preferred).- experience in python libraries (tensorflow, keras, pandas, sklearn). excellent in algorithms and object-oriented programming. familiarity with database technology (design and implementation) and query language. familiarity with big data frameworks and visualization tools (elasticsearch, cassandra, hadoop, spark) is preferred. knowledge of data management and visualization techniques strong organizational, leadership and project management skills. good business mindset and problem-solving skills. excellent communication and presentation skills benefits medical health insurance performance bonus others"
Atlas Industrial Equipment Co,201a82f50037c5a2,Field Service Engineer / Technician,Dammam,,30+ days ago,30,,['3'],[],[],https://www.careers.homeofindustrialideas.com/job/Dammam-Field-Service-Engineer-Technician/1041768801/,https://indeed.com/cmp/Atlas-Industrial-Equipment-Co,[],"['innovation', 'interpersonal skills', 'motivated', 'planning', 'research', 'sense of urgency', 'team player']",[],"field service engineer / technician functional area: service country: saudi arabia city: dammam company name: atlas industrial equipment co date of posting: mar 28, 2024 passionate people create exceptional things did you know that the solutions we develop are a key part of most industries? electronics, medical research, renewable energy, food production, infrastructure and many more. we´re everywhere! working with us means working with the latest technologies and groundbreaking, sustainable innovations. with our inclusive and caring environment, you get the support and inspiration you need to grow. here, your ideas are embraced, and you never stop learning. interested in being part of our team? join us on our journey for a better tomorrow. your role job description to improve market coverage and accelerate the compressor technique service business growth in the region during coming years we are recruiting 6 field service engineers. to project and promote our core objective of ""first in mind—first in choice."" foster a strong relationship with local customer base ensuring customer problems are resolved in a timely fashion to provide high quality, timely effective service to our customers. to ensure predictable machine performance and results. duties include machine repair, preventive maintenance work, overhaul of compressors, compressed air dryers, commissioning of compressors, compressed air systems, and compressor management systems. to succeed, you will need experience requirements proven experience in the installation and application of compressors and compressed air systems. minimum +3 years hands on experience in the field with all compressor technologies: piston, screws, centrifugal, single stage and multistage. high-pressure piston compressors and boosters experience is considered as an additional value. proven experience with compressed air dryers, refrigerated twin tower desiccant, relative dew point dryers. good understanding of electrical ladder logic diagrams, main motor controls as an additional value. experience with ir, comp air, keaser compressors considered beneficial. good knowledge of pressure swing adsorption (psa) proven experience of working on adsorption dryer. good experience with allen bradley or siemens controllers is desirable. knowledge must have a good grasp of basic compressed air engineering practices must have a good understanding with various pressure, temperature, position, level instrumentation, function &amp; calibration have basic millwright skills, in machine fits / gearing tolerance, main drive alignment should be able to make quick drawings for fabrication and or machining/ modification able to work well with microsoft family of products able to make short concise detailed technical service reports should be proficient to weld with gas or electric fluent in good english, reading and writing. educational requirements engineering diploma at a minimum, with electrical, instrumentation, refrigeration, or mechanical engineering. and/or recognized diploma in refrigeration technology, hydraulics &amp; pneumatic technology personality requirements positive outward going team player able to set priorities with a clear sense of urgency self-starter, motivated, result oriented independent, able to work with no or littler supervision excellent interpersonal skills ambitious, driven to reach for higher position willing to travel within the region to attend service jobs. in return, we offer you atlas copco is a swedish company, the swedish human culture continues to flow through the veins of our 38,000 employees in more than 90 countries. it has a strong family vibe with a warm respect for each individual and we strive for strong diversity. we also invest heavily in our customers, in the environment, ... but first and foremost in our own people. in this way, we provide a stimulating environment in which you can develop your competencies on a daily basis. in addition, our family-friendly working atmosphere gives you space in your agenda planning, so that your work and private life can be combined as easily as possible. city dammam last day to apply april 30, 2024 diverse by nature and inclusive by choice bright ideas come from all of us. the more unique perspectives we embrace, the more innovative we are. together we build a culture where difference is valued and we share a deep sense of purpose and belonging."
NicheHR Global,428e4c5c371bc1f0,Generative AI Expert,Dhahran,Full-time,30+ days ago,30,,"['10+', '5+']",[],[],https://nichehrglobal.zohorecruit.in/jobs/Careers/54763000006475691/Generative-AI-Expert?source=CareerSite,https://indeed.com/cmp/Nichehr-Global,[],"['analysis', 'collaboration', 'communication', 'decision-making', 'design', 'focus', 'initiative', 'innovation', 'organization', 'responsible']","['data analysis', 'deep learning', 'machine learning']","job information industry oil &amp; gas work experience 10+ years city dhahran state/province ash sharqiyah country saudi arabia zip/postal code 32227 job description title: generative ai expert location: dhahran, saudi arabia overview: we are seeking a brilliant and results-driven generative ai expert to join the technology &amp; digital coordination team within its hr &amp; corporate services (hr&amp;cs) business and shape the future of technology in the corporate services sector. this critical role will be responsible for driving cutting-edge generative ai initiatives, tackling complex problems, and providing advice to decision makers in an advisor capacity. hr&amp;cs’ business is a diverse and manpower-intensive organization with 15,000+ employees. our sub organizations vary in nature, and include human resources, training &amp; development, safety &amp; security, government affairs, public affairs, community services, transportation (marine, aviation, etc.), and medical services support. as our ai expert, you'll play a pivotal role in working with cross-functional teams to develop, implement and drive the hr&amp;cs ai strategy. key responsibilities: define and implement the hr&amp;cs ai roadmap, identifying opportunities for ai integration across the business line. work across organizations on the ideation, scoping and implementation of the best suited generative ai solutions to addresses their needs. advise and support stakeholders, applying generative ai methodologies within their business to improve performance and enable data-driven decision-making. design and develop solutions that use generative ai, built on machine learning (ml) and large language models (llm), tailored to business need. fine-tune generative ai models using the most efficient algorithms, focusing on delivering optimal outcomes. build teams to develop and support generative ai and upskill them as needed. work effectively with engineers, data scientists, product managers, and other stakeholders. clearly explain complex technical concepts to both technical and non-technical audiences. continuously learn and stay current with the latest advancements in ai. minimum requirements: 1. master’s degree in computer science, data science, machine learning, or a related field with a strong focus on artificial intelligence. 2. 10+ years of work experience in digital technology field with at least 5+ years of experience in developing and deploying ai models. 3. preferably acquiring generative ai professional certification, deep gen ai certification or equivalent. 4. experience in designing and implementing generative ai models. 5. highly qualified in programming ai related languages like python and other ai frameworks. 6. highly understands deep learning architecture, machine learning, nlp and generative models. 7. experience in dealing with data (data analysis, manipulation, processing, and augmentation). 8. excellent communication and collaboration skills. ability to translate technical concepts into non-technical, presentable format. 9. passion for innovation and a desire to make a real-world impact with ai."
Mozn,dc20b90bfba10582,Senior Product Manager,Riyadh,Full-time,30+ days ago,30,,['5+'],[],[],https://apply.workable.com/j/80AF08978D,https://indeed.com/cmp/Mozn,[],"['collaboration', 'design', 'focus', 'leadership', 'organization', 'passion', 'prioritization', 'responsibility', 'responsible']",['metrics'],"mozn is a rapidly growing technology firm revolutionising the field of artificial intelligence and data science headquartered in riyadh, saudi arabia and it’s working to realise vision 2030 with a proven track record of excellence in supporting and growing the tech ecosystem in saudi arabia and the gcc region. mozn is the trusted ai technology partner for some of the largest government organizations, as well as many large corporations and startups. we are in an exciting stage of scaling the company to provide ai-powered products and solutions both locally and globally that ensure the growth and prosperity of our digital humanity. it is an exciting time to work in the field of ai to create a long-lasting impact. we are seeking a high-performance senior product manager to work on product development under focal. the senior product manager will own the product strategy and implementation of its features that drive significant value for our customers. the ideal candidate combines a passion for technology with the ability to create products that solve organizations’ toughest problems and has evident experience in building and scaling b2b products. as a senior product manager, your daily workload might include: develop product vision and continually test assumptions while driving product vision to a successful launch. engage with customers in order to develop a substantive understanding of their domain, hard problems, and perspectives on solutions. gather features feedback and requirement, and work with product designer, engineers, and data scientists to problem-solve and prioritize feature work. collaborate with the product team on achieving alignment towards focal vision and roadmap. develop okrs and product metrics to measure and track for the success of products. collaborate with commercial team on roadmap discussions and prioritization. work closely with customer success team to support clients ticket. prepare product releases in collaboration with product marketing team and customer success. mentor and support the growth of product team junior members. requirements our target profile is candidates with... bs/ms from a top school in a stem or business field or any related field. 5+ years of product management experience, preferably in aml, risk, or fraud related areas or b2b products. experience at top technology firms is preferred. entrepreneurial and leadership skills for a product team. working knowledge of latest machine learning technologies and global landscape. expertise in developing and scaling saas-based products. eagerness to work on products with global impact and potential. benefits we think you'll enjoy working at mozn. here's why: you will be at the forefront of an exciting time for the middle east, joining a high-growth rocket-ship in an exciting space. you will be given a lot of responsibility and trust. we believe that the best results come when the people responsible for a function are given the freedom to do what they think is best. the fundamentals will be taken care of: competitive compensation, top-tier health insurance, and an enabling culture so that you can focus on what you do best you will enjoy a fun and dynamic workplace working alongside some of the greatest minds in ai. we believe strength lies in difference, embracing all for who they are and empowered to be the best version of themselves"
