posted,Experience,location,jobType,Education,description,name,title,feed
Posted 1 week ago,5 - 7 Years,Riyadh,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesThat is how we develop outstanding leaders who team to deliver on our promises to all of our stakeholders, and in so doing, play a critical role in building a better working world for our people, for our clients and for our communities.Sound interesting? Well this is just the beginning. Because whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.The opportunityThis opportunity is within our Data & AI team and provides advisory services focused on Data Science.As a Data Science professional, you will help businesses exploit the real value of their data, by identifying use-cases, develop the value proposition, design and test hypothesis, build the necessary data golden record and select the appropriate features, and handle the e2e use-case development cycle, including AI-ML ops and model deployment. The consultant will have a broad set of skills working together with subject matter expert and business leaders, data architects and data engineers, to ensure that the use-cases have a solid ground and the deliverables can satisfy clients expectations.This role will be based on our Centre of Excellence in Karachi, Jordan, Egypt and Riyadh and will remotely support MENA client engagements. Based on business need travel will be a requirement.In this fast- moving new space you will be the main driver in identifying clients and business development.Your key responsibilitiesIn this exciting new role you will be responsible for managing up to two projects alongside senior business leaders such as Directors and Partners, and enable clients to determine a FAAS strategy that appropriately addresses risk and manages client expectations relating to deliverables. Help client realized value from data through specific AI-ML use-cases.The role will also involve ensuring work is delivered timely and in compliance with regulatory requirements, delivering effective execution of the FAAS service delivery framework, working with other service lines in providing an integrated service delivery and monitoring the FAAS engagement team's performance against the budget. You will identify and communicate relevant trends, developments and key performance drivers relevant to the client, consult with appropriate resources on complex accounting issues and participate in sales of new FAAS work.Skills and attributes for successPro- activity, accountability and results- driven people will flourish in this environment. Dealing with competing priorities, understanding how to manage resources and communicating effectively are key skills. This will have a huge impact on those around you and help promote a positive work ethic.To qualify for the role, you must have• A bachelor's degree and approximately 4+ plus years of related work experience• Data Science Certifications are a plus even if not a must for the role, if real experience is demonstrated through work experience• Demonstrated work experience of at least 5+ years in a global consulting firm handling a team of at least 4 people• Have hands-on experience on Data Science coding and languages such as Python and Pyspark, and tools such as Jupiter Notebooks, DataRobot, DataIku• Established track record of translating business challenges into use-cases and ability to measure the value that is deriving from AI-ML use-cases• Have industry expertise in at least one or two of those domains: Government, Healthcare, Financial Services, Retail, Telecom• Demonstrated ability to manage and supervise teams through all phases of the project lifecycle, including requirements definition, business re-engineering, and application mapping.• Awareness about emerging technologies like ChatGPT, LLM, Cloud, Data Fabric, Data Mesh• Strong technical skills and recognized cautious risk management ability• Deep understanding of the client's industry and marketplace• Flexibility and willingness to travel on short notice, as necessaryIdeally, you ll also have• Track record with a leading consulting firm• Proficiency in the Arabic languageWhat we look forWe are interested in ambitious leaders, who want to grow within the organization, are team players and are passionate about impacting clients and communities through the application of data and advanced technologies. We are interested in leaders with entrepreneurial mindset, who are accountable for their business results, and can help grow a new generation of talents within the organization.",Ernst & Young AE,Senior consultant,https://www.naukrigulf.com/senior-consultant-jobs-in-riyadh-saudi-arabia-in-ernst-young-ae-5-to-7-years-n-cd-10000216-jid-230824500042
Employer ActivePosted 1 day ago,15 - 17 Years,Riyadh,,Bachelor of Technology/Engineering,"Job DescriptionRoles & ResponsibilitiesDUTIES• Participate in and coach the Security Operations & Incident Response • Develops and maintains access control rules • Serve as a security expert in network, application design, operating systems, endpoint protection, mobile devices, and foundational InfoSec technical controls. • Work closely with software and data engineers to ensure adequate security solutions are in place throughout all systems. • Conduct periodic training and knowledge transfer sessions for external/internal department staff and business partners • Manage and update the InfoSec risk model, and in coordination with other functional teams • Serve as a trusted advisor to business functional areas and internal IT resources• Ensure that business and technical requirements are aligned to policy and are implemented within regulatory and contractual compliance. Advocate for cyber risk mitigation during planning sessions and implementation of new services• Contribute to the development and maintenance of the information security strategy• Plan, design and build of enterprise scale security architectures. • Monitor cyber-security requirements for local area networks (LANs), wide area networks (WANs), virtual private networks (VPNs), routers, firewalls, and related network devices• Perform technical security assessments, code audits and design reviews• Advocate security and secure practices throughout the company• Be involved in offensive security exercises• Respond immediately to cyber security related incidents and provides a thorough post-event analysis• Utilize the skills, knowledge, and competence on a broad range of best practices for securing container-based applications and Kubernetes platforms during build, deployment, and runtime• Security configuration, audit, and management of applications and databases • Leads identification and proposes remediation of vulnerabilities • Maintains user lists, passwords, encryption keys, and other authentication and security-related information and databases Requirements• Bachelor s degree in engineering, information security or IT-related matter or equivalent experience• 15+ years working experience in high-level technical Security Technologies• Certified CCIE Security, CISSP, F5-ASM, Kubernetes, Infoblox, Palo Alto• Hands on experience in F5 Big-IP, Palo Alto, Infoblox, & Cisco• Understanding and practical experience Network design and architecture, Cloud based services (PaaS, IaaS, SaaS), Virtualization / Containerization, Mobile security (MDM, MAM), Encryption / PKI, Database security, Application/ API security, Identity Management (IDM) • Understanding of software development principles. • Proficiency in several security technologies including data loss prevention, encryption, cloud access security brokers, identity and access management, micro-segmentation, multi-factor authentication, endpoint protection, SIEM and perimeter defenses• Experience working across the full stack of enterprise security tools to include everything from the physical layer to the application layer • Ability to lead the design of network security infrastructure and the integration of new requirements into existing architectures • Experience leading compliance assessments of relevant cybersecurity frameworks • Experience conducting daily Security Operations Center triage and research • Applied experience with many of the following technologies/roles: Privileged Account Management, Web filtering, Web Application Firewalls, Encryption-at-rest, and encryption-in-transit, Advanced endpoint protection, Vulnerability Management • Experience responding to incidents, crises, and investigations with sensitivity, tenacity, and a focus on detail required. • Strong, applied knowledge of security practices and methodologies, security controls and architecture including the use of intrusion detection/prevention and other defenses. • Experience implementing DoD and Federal IA Assessment and Authorization (A&A) processes, IA controls and developing and maintaining associated documentation. • Experience with security features and/or vulnerability of various operating systems as defined by NIST, ISO27K & CIS. • Experience with network and system security administration, including operating system security configuration and account management best practices for MS Windows, Red Hat Enterprise Linux, and CISCO Systems. • Familiar with Program Protection Plan (PPP)• Knowledge of applicable data privacy practices and laws• Excellent knowledge of ITSM, ITIL standards and its processes• Excellent communication and training skills• Flexible work approach, based on the job requirements",weai labs,Security Engineer Lead,https://www.naukrigulf.com/security-engineer-lead-jobs-in-riyadh-saudi-arabia-in-weai-labs-15-to-17-years-n-cd-40001932-jid-290824500588
Posted on 4 Aug,10 - 25 Years,Riyadh,,Bachelor of Technology/Engineering,"Job DescriptionRoles & ResponsibilitiesWe are seeking a highly skilled and experienced Senior Electro-Mechanical Data Center Presales Engineer to join our team. As a key member of our Sales and Engineering departments, you will be responsible for providing technical expertise and support in the presales phase for electro-mechanical solutions in data center projects.Requirements:  Bachelor's degree in Electrical Engineering, Mechanical Engineering, or a related field. Master's degree is a plus.  Proven experience in presales engineering, specifically in the data center industry with a focus on electro-mechanical solutions.  Strong technical expertise in electrical and mechanical systems, including power distribution, cooling systems, UPS systems, and other data center infrastructure components.  Excellent communication and presentation skills with the ability to articulate complex technical concepts to both technical and non-technical audiences.  Strong problem-solving skills and the ability to think creatively to develop innovative solutions.  Ability to work independently and as part of a team in a fast-paced and dynamic environment.  Pre-sales must be aware of data center standards such as Uptime and TIA-942..  Relevant certifications (e.g., ATD, LEED, CDCDP) are a plus.Location : Riyadh",Convergent Technology,Senior Electro-Mechanical Data Center Presales Engineer,https://www.naukrigulf.com/senior-electro-mechanical-data-center-presales-engineer-jobs-in-riyadh-saudi-arabia-in-convergent-technology-10-to-25-years-n-cd-20010005-jid-050824501463
Posted on 19 Aug,3 - 6 Years,Saudi Arabia,,Bachelors in Computer Application(Computers),"Job DescriptionRoles & ResponsibilitiesOverviewData Scientist with experience in the implementation of Generative AI (GenAI) solutions, utilizing state-of-the-art frameworks such as LangChain, Flask API, and Retrieval-Augmented Generation (RAG) methods. Plays a critical role in designing, developing, and deploying GenAI solutions to solve complex problems in Human Resources business area. The candidate will have a strong background in machine learning, natural language processing, and software development, with hands-on experience in implementing GenAI technologies.Key Responsibilities- Develop and Implement GenAI Solutions: Design and implement Generative AI models and systems using frameworks such as LangChain and RAG methods.- API Development: Develop and maintain Flask APIs to integrate GenAI solutions with existing systems and applications.- Data Management: Handle data preprocessing, cleaning, and augmentation to ensure high-quality input for AI models.- Model Training and Optimization: Train and fine-tune AI models, ensuring optimal performance and accuracy.- Research and Innovation: Stay updated with the latest advancements in GenAI, NLP, and machine learning to continuously improve and innovate our solutions.- Collaboration: Work closely with cross-functional teams, including software engineers, data engineers, and data analysts, HR SME's to ensure seamless integration and deployment of AI solutions.- Documentation and Reporting: Document methodologies, processes, and results. Prepare reports and presentations for stakeholders.Minimum Experience RequirementsEducation: Bachelor's or Master's degree in Computer Science, Data Science, Machine Learning, or a related field. Ph.D. is a plus.Experience:- Minimum of 10 years of experience in data science, machine learning, and AI, minimum 2 years' experience in GenAI- Proven experience in developing GenAI solutions using LangChain, RAG methods, and other relevant frameworks.- Experience with Flask for API development.Technical Skills:- Proficiency in Python and relevant libraries (e.g., PyTorch, TensorFlow).- Strong understanding of natural language processing and generative models.- Experience with vector databases, e.g. Chroma for document and vector management, and embedding models.Soft Skills:- Excellent problem-solving and analytical skills.- Strong communication and collaboration abilities.- Ability to work independently and in a team environment.",Saudi Aramco,Data Scientist,https://www.naukrigulf.com/data-scientist-jobs-in-saudi-arabia-in-saudi-aramco-3-to-6-years-n-cd-10050428-jid-200824501613
Posted on 12 Aug,1 - 4 Years,Riyadh,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesAbout Weee!Weee! is the largest and fastest-growing ethnic e-grocer in the United States, operating in one of the largest underserved categories in retail with affordable access to exciting ethnic food By partnering with local suppliers, redesigning the value chain and leveraging social buying, Weee! is reshaping the grocery business entirely You can read more about us on Business Insider, Reuters and TechCrunchWeee! is headquartered in Fremont, CA, and is currently available coast to coast with exceptional growth (5x YoY) across geographies, categories and ethnicities We have raised $800M+ in funding to date from leading investors including Softbank Vision Funds, DST, Blackstone, Tiger Global, Lightspeed Ventures, Goodwater Capital, XVC and iFly The opportunity now is to join a rocketship as we prepare for the next stage of growth, and an eventual public listingJob Duties  Optimize the internal data science demand forecasting model for precise salespredictions by leveraging advanced SQL and Python techniques  Engage in collaborative efforts with third-party forecasting tools(Relex) to refinealgorithms and enhance accuracy in demand forecasting for sales prediction Takean active role in driving the project with the Relex, emphasizing the need forimpeccable data accuracy in the information we provide Proactively seekpotential opportunities for enhancing demand forecast accuracy, demonstrating acommitment to continuous improvement in our forecasting processes  Sustain and optimize both in-house and third-party replenishment tools tostreamline the purchasing process Communicate the outcomes of demandforecasting by conveying the analyzed results from both the in-house data sciencemodel and the third-party model to the demand planning team through the ERPsystem  Ensure a seamless delivery of insights to facilitate informed decision-makingwithin the team  Develop and implement tailored algorithms for demand forecasting, inventoryplanning, and promotional strategies, focusing on direct import items  Take charge of strategic planning for process enhancement within the in-houseERP and WMS systems, utilizing data gathered and analyzed from SQL Serverdatabases  Collaborate with the Software Development and Data Engineer teams toimplement updates and modifications to the SQL Server database through Jira,ensuring improved data accessibility and accuracy  Identify business problems and management objectives that can benefit from dataanalysis, such as addressing over-forecast and overstock issues Visualize findingsthrough Microsoft  Excel/PowerPoint for clear communication and actionable insightsJob Requirements: Job entails working with and requires master s degree in DataScience, Information Science or relevant with Candidate must have 1-year professionalExperience InPython, SQL, Power BI, Tableau, Java, Jira, WMS system, ERP systemEmployers will accept any suitable combination of education, training, or experienceEmployer will accept a master s degree (or foreign equivalent) in one of the requisitefields followed by 1 years of experience in the position Supply chain analyst, logisticsanalyst, data analyst, or relatedBenefitsComprehensive health insurance package, including medical, dental, and vision PPO/HMO packages401k, 4% company matchEquity and BonusVacation, sick and holiday time offMonthly mobile stipendMonthly Weee! Points credits",Weee!,Project Analyst,https://www.naukrigulf.com/project-analyst-jobs-in-riyadh-saudi-arabia-in-weee-1-to-4-years-n-cd-20010162-jid-130824500349
Posted on 15 Aug,5 - 10 Years,Saudi Arabia,,Bachelor of Science,"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi AramcoSkills : IT - Analysis & Management , Software SpecialistExperience : 5 + YearsEducation : Masters DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewWe are seeking a Data Scientist to join Sales & Operations Planning Division's (S&OP) under Global Optimizer DepartmentS&OP is responsible for optimizing crude allocation and the operations of global manufacturing facilities in order to maximize revenue, increase profitability, and capture international market opportunities. The division also acts as the linear programming (LP) gatekeeper for wholly owned refineries and the integrated global MPIMS model, which is used for optimizing global crude allocation and exploration of new international markets and integration options.Your primary role is to analyze and structure large amounts of raw live and historical data, build algorithms and solutions around the data to drive decision making within the company. Your role will be at the core of the forecasting and predictive digital strategy of the company, to support the development of state-of-the-art solution for the Downstream Digital Center.Duties & ResponsibilitiesFormulate and lead multifaceted analytic studies against large volumes of data.Interpret and analyze data using exploratory mathematic and statistical techniques based on the scientific method.Coordinate research and analytic activities utilizing various data points (unstructured and structured) and employ programming to clean, massage, and organize the data.Experiment against data points, provide information based on experiment results and provide previously undiscovered solutions to command data challenges.Lead all data experiments tasked by the Data Science Team.Coordinate with Data Engineers to build data environments providing data identified by Data Analysts, Data Integrators, Knowledge Managers, and Intel Analysts.Develop methodology and processes for prioritization and scheduling of projects.Analyze problems and determines root causes.Define company data assets (data models), spark, sparkSQL, and hiveSQL jobs to populate data models.Work closely with all business units and engineering teams to develop strategy for long term data platform architecture.Minimum RequirementsAs the successful candidate you will hold a Bachelor degree in Operations Research, Industrial Engineering, Applied Mathematics, Statistics, Physics, Computer Science, or related fields. An advanced degree is preferred.You will have 5-7 years of professional experience in related fieldYou will have Proficiency with one or more programming languages (Java, C++, Python, R, etc.)You will be able to demonstrate experience applying data science methods to real-world data problemsYou will also have experience in utilizing visualization tools to take advantage of the growing volume of available informationWorking environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Apply NowRecommended Jobs For You",Saudi Aramco,Downstream Data Scientist,https://www.naukrigulf.com/downstream-data-scientist-jobs-in-saudi-arabia-in-saudi-aramco-5-to-10-years-n-cd-10050428-jid-160824501180
Posted on 11 Aug,0 - 1 Year,Riyadh,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesJob SummaryWe're super excited to open the internship program in the data team to join our lovely team at Rize. Looking for a career in Data Science? Are you currently a university student in the data science and analytics field? Are you looking for practical training to level up your skills?Tailored for those with a passion for data analytics and modeling, this internship provides a comprehensive introduction to the science of data. Guided by seasoned leads.What will you be doing?Assist in developing and implementing data models and analytics. Assist in Analyzing data to identify trends and areas of improvement. Utilize algorithms and machine learning techniques. Assist in monitoring and assessing system performance and accuracy. Assist in providing technical support for data models. Learn to develop and document data engineering processes and procedures. Work closely with other stakeholders to ensure data accuracy and consistency. Creating and maintaining data reports and dashboards to track business performance Providing support to team members on data analysis-related tasks Requirements You're a perfect match if you haveEducation: Must be a university student enrolled in a relevant educational degree (2nd or 3rd year) through summer 2024 or later. Familiarity with statistics. Basic Python experience. Comfortable delivering presentations. Basic familiarity with Power BI and/or SQL. Strong problem-solving skills and attention to detail. Excellent communication skills, both written and verbal. Ownership mindset and focus on code quality are desirable. Positive attitude and willingness to learn. Fluency in Arabic and English. Benefits What do we offer? Diverse International team - Join a diverse international team where different perspectives and backgrounds enrich our collaborative culture. Flexibility - Enjoy the option to work full remote or hybrid, allowing you to balance work and life in a way that suits you best. Innovation - Shape the future of Proptech with your groundbreaking ideas and technological prowess. Direct Impact - See your ideas come to life and make tangible changes in an industry ripe for revolution. Fast-paced Learning - Grow personally and professionally every day with opportunities to master new skills in our dynamic start-up environment. Creative Freedom - Take the reins, innovate, and push boundaries with the freedom to experiment, learn, and grow at Rize. Close-knit Community - Join a collaborative, supportive team where your voice matters and your contributions are recognized and celebrated.",Rize,Internship - Data Analysis/ Science,https://www.naukrigulf.com/internship-data-analysis-science-jobs-in-riyadh-saudi-arabia-in-rize-0-to-1-year-n-cd-20010162-jid-120824500915
Posted on 15 Aug,10 - 12 Years,Saudi Arabia,,Any Graduation(),"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi Aramco (ASC)Skills : ArchitectExperience : 10 + YearsEducation : Bachelors/3-5 yr DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewWe are seeking a Data Architect to join the Corporate Data Office within our Digital Transformation Admin Area.The Corporate Data Office is responsible for establishing and executing world-class Corporate-wide data governance to ensure all data assets are proactively and efficiently governed and managed across Saudi Aramco, to foster a data driven organization and promote data value realization in line with its strategic goals as well to adequately comply with national and international data regulations.The Data Architect will work within the Corporate Data Office enabling the company's vision for data and analytics. The role requires deep subject matter expertise combined with a tenacity for dealing with a complex data landscape.The Data architect will create the standards and introduce new Corporate disciplines from strategic artifacts such as the Conceptual Model, to adoptions of industry metamodels, taxonomies and data flows.The Data Architect will help set the guard rails for best practices, including establishment of modelling tooling and platforms. The holder will be a leader in their field and will be a trusted hand, able to provide architectural expertise for the wider organization.Duties & Responsibilities• Manage the Corporate Data Architecture Reference Model for the Data Office and its clients. • Develop & maintain the Corporate Conceptual Data Model, ensuring continued scalability, and aligned with business requirements. • Work across stakeholders to gather solution requirements and propose architecture decisions. • Define & maintain the Corporate Data Domains and associated taxonomies. • Shape enterprise data architecture design patterns, design principles and best practices enhancing business solution delivery; • Define and manage the flow of data and dissemination of information within the Corporate Data Office's platforms and services. • Assist in selecting data management tools and developing the standards, usage guidelines, and procedures for using those tools. • Manage end-to-end data architecture within the Office, from selecting the platform, designing the technical architecture, and developing the application to finally testing and implementing the proposed solution in conjunction with stakeholders and data engineers. • Assist in identifying appropriate data sourcing and extraction processes, and in identifying and nominating sources as systems of record for data usage in various applications. • Identify new business opportunities pertaining to the use of information assets to achieve efficiency and effectiveness in the marketplace / represent data as a strategic business asset at the Digital Transformation Officer and Senior Management levels. • Identify data sources, both internal and external, and working out a plan for optimal data movement. Education & Experience RequirementsAs the successful candidate you will hold a Bachelor's degree in Computer Science, Management of Information System, Information Management or other relevant qualification, from a recognized and approved program. An advanced degree is preferred.Candidate will have ten (10) years of experience in a major organization, with large-scale data management and oversight experience, including experience in a senior management role, or transformation leadership experience.• Candidate must have knowledge of industry leading data quality and data protection management practices. • Candidate should possess knowledge of data related governance regulatory requirements and emerging trends and issues. • Candidate must have experience in in technology solutions, practice development, architecture, consulting, and/or cloud/infrastructure technologies • Candidate will be able to demonstrate consulting skills, with change management concepts and strategies, including communication, culture change and performance measurement system design. • Candidate with Oil & Gas sector expertise are preferred • Candidate should have knowledge of risk data architecture Working environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Apply NowRecommended Jobs For You",Saudi Aramco (ASC),Data Architect,https://www.naukrigulf.com/data-architect-jobs-in-saudi-arabia-in-saudi-aramco-10-to-12-years-n-cd-10050428-jid-160824500978
Posted 30+ days ago,5 - 10 Years,Riyadh,,Bachelor of Technology/Engineering,"Job DescriptionRoles & ResponsibilitiesENGIE SOLUTIONS MIDDLE EASTENGIE Solutions is part of the ENGIE Group, a global reference in low-carbon energy and services, with more than 96,000 employees.At ENGIE Solutions, we believe in providing solutions, not just services. We bring to the table integrated, tailor-made, financed, technology-enabled, and data-driven facility management solutions that improve energy and asset performance for cities, communities, industries, and properties.The company is committed to investing in countries through empowering the local workforce, implementing smart technology solutions and know-how, and delivering financed and guaranteed energy-efficient projects for our customers.Industry: Facilities ManagementJob Title: Data Center Mechanical EngineerPosition Reports to: Data Center Facility ManagerLocation: Saudi ArabiaSUMMARY: The Mechanical Engineer performs daily on-going monitoring (BMS) and planned maintenance activities to all electrical and mechanical infrastructure equipment that make up the data center environment. Oversee that WOs generated from CAFM are performed on time.PRIMARY FUNCTIONS AND ESSENTIAL RESPONSIBILITIES:• Responsible for adhering to and implementing all facility guidelines and procedures related to his/her work.• Responsible for developing all MoPs for all (minor) preventive maintenance activities according to vendors/OEM Operation Manuals.• Responsible for following SOPs and EOPs during preventive and corrective maintenance.• Responsible for executing and filling Work Orders, verifying minor maintenance tasks performed by on site Technicians, and witnessing major maintenance tasks performed by Vendors.• Responsible for verifying isolation, shut down, start-up, emergency shut-down and restoration procedures of all data center facility infrastructure equipment whenever needed.• Responsible for performing daily walk rounds, monitoring Building Management System (BMS), and for clearing all critical and minor alarms on both equipment control panel and BMS workstation.• Responsible for conducting periodic testing on Engine Generators without load, and without utility.• Responsible for switching and managing rotating equipment and maintaining redundancy.• Responsible for responding to unplanned events and emergency scenarios, and for sustaining data center operations.• Responsible for escalating emergency failures and alarms to Facility Maintenance Supervisor and Vendors.• Responsible for maintaining tools calibrated and in good condition.• Responsible for managing spare parts and consumables inventories on site and keeping them up-to-date.• Report any required changes to the executed procedures in the Work Order once completed.• Advise on any enhancement to be made to the current SOPs, EOPs, and MoPs through formal change request.• Responsible for executing any required change to the facility (set point, redundancy rotation, labelling .).EDUCATION / CERTIFICATION / KNOWLEDGE:• Bachelors degree in Mechanical Engineering.• A very good understanding of electrical and mechanical systems in use in the data center including transformers, generators, switchgears, UPS, PDU, chillers, Computer Room Air Handlers (CRAH), FCUs, chilled water pumps, fuel system, etc.• Knowledge of engineering design calculations, principles, codes and standards for both mechanical and electrical disciplines.• Very familiar with Health & Safety guidelines and procedures, especially for operating electrical or energized equipment.• Demonstrate proficiency in the Microsoft Office environment including Word, Excel, PowerPoint and Outlook.EXPERIENCE:• Requires minimum 5 years of relevant work experience in Data Center.• Have experience in MEP equipment specifications, performance requirements, operating conditions, redlines, and site configurations, as well as startup/shutdown, LOTO and isolation.• Have experience in BMS monitoring and alarm management.SKILLS/ABILITIES:• Ability to address any issues or incidents that arise in the data center, day or night.• Ability to respond to emergency scenarios and to report problem accurately to Vendors and Facility Maintenance Supervisor.• Ability to diagnose root cause of equipment failures.• Adaptable, ability to handle multiple tasks at the same time.• Ability to provide direction to electrical and mechanical Technicians.• Ability to work a rotational on-call shift.• Ability to work under pressure, adaptable, ability to multi-task.• Strong verbal and written communication skills.",ENGIE Groups,Data Center Mechanical Engineer,https://www.naukrigulf.com/data-center-mechanical-engineer-jobs-in-riyadh-saudi-arabia-in-engie-groups-5-to-10-years-n-cd-10000054-jid-050724500371
Posted on 19 Aug,5 - 10 Years,Eastern Province,,Any Graduation(),"Job DescriptionRoles & Responsibilities This role required candidate to permanently relocate at Dhahran, Saudi Arabia.About the CompanyThis company engages in the exploration, production, transportation, and sale of crude oil and natural gas. It operates through the following segments: Upstream, Downstream, and Corporate. The Upstream segment includes crude oil, natural gas and natural gas liquids exploration, field development, and production. The Downstream segment focuses on refining, logistics, power generation, and the marketing of crude oil, petroleum and petrochemical products, and related services to international and domestic customers. The Corporate segment offers supporting services including human resources, finance, and information technology. The company was founded on May 29, 1933 and is headquartered in Dhahran, Saudi Arabia.Job SummaryWe are seeking a Data Scientist to join the Sales & Operations Planning Division s (S&OP) under the Global Optimizer Department. S&OP's primary responsibility is to optimize crude allocation and operations across global manufacturing facilities. This optimization aims to maximize revenue, increase profitability, and capitalize on international market opportunities.The division serves as the gatekeeper for linear programming (LP) at wholly owned refineries and oversees the integrated global MPIMS model. This model is crucial for optimizing global crude allocation, exploring new international markets, and integrating operational options.As a Data Scientist, your main role will involve analyzing and structuring large volumes of real-time and historical data. You will build algorithms and solutions around this data to facilitate decision-making within the company. Your work will be pivotal in supporting the company s forecasting and predictive digital strategy, contributing to the development of advanced solutions at the Downstream Digital Center.Key Responsibilities:• Formulate and lead multifaceted analytic studies against large volumes of data.• Interpret and analyze data using exploratory mathematical and statistical techniques based on the scientific method.• Coordinate research and analytic activities utilizing various data points (unstructured and structured) and employ programming to clean, massage, and organize the data.• Experiment against data points, provide information based on experiment results, and offer previously undiscovered solutions to complex data challenges.• Lead all data experiments tasked by the Data Science Team.• Coordinate with Data Engineers to build data environments providing data identified by Data Analysts, Data Integrators, Knowledge Managers, and Intel Analysts.• Develop methodology and processes for prioritization and scheduling of projects.• Analyze problems and determine root causes.• Define company data assets (data models), Spark, SparkSQL, and HiveSQL jobs to populate data models.• Work closely with all business units and engineering teams to develop strategy for long-term data platform architecture.Requirements:• Willingness to relocate to Dhahran, Saudi Arabia. • Hold a Bachelor's degree in Operations Research, Industrial Engineering, Applied Mathematics, Statistics, Physics, Computer Science, or related fields. An advanced degree is preferred.• Have 5-7 years of professional experience in a related field.• Proficiency with one or more programming languages (Java, C++, Python, R, etc.).• Demonstrate experience applying data science methods to real-world data problems.• Experience in utilizing visualization tools to leverage the growing volume of available information.",Client of Matcha Talent,Senior Data Scientist,https://www.naukrigulf.com/senior-data-scientist-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-client-of-matcha-talent-5-to-10-years-n-cd-50000097-jid-200824500977
Posted on 6 Aug,2 - 4 Years,Saudi Arabia,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesBachelor s degree (or equivalent) in information technology or computer science  Minimum of 2 - 4 Years of Experience as Similar role or IT in general.  Experience with Datacenter Administration, Nutanix .  Experience with SQL and MySQL.  Experience with Veeam backup .  Experience with systems performance-monitoring tools, active directories, virtualization, HTTP traffic, content delivery, and caching.",Client of TIS,Data Center Engineer - (Saudi Resident Only),https://www.naukrigulf.com/data-center-engineer-jobs-in-saudi-arabia-in-client-of-tis-2-to-4-years-n-cd-10052009-jid-070824500491
