posted,Experience,location,jobType,Education,description,name,title,feed
Posted on 21 Aug,3 - 5 Years,Riyadh,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesMozn is a rapidly growing technology firm revolutionising the field of Artificial Intelligence and Data Science headquartered in Riyadh, Saudi Arabia and it s working to realize Vision 2030 with a proven track record of excellence in supporting and growing the tech ecosystem in Saudi Arabia and the GCC region. Mozn is the trusted AI technology partner for some of the largest government organizations, as well as many large corporations and startups. We are in an exciting stage of scaling the company to provide AI-powered products and solutions both locally and globally that ensure the growth and prosperity of our digital humanity. It is an exciting time to work in the field of AI to create a long-lasting impact.The Mozn brand is alive within a plethora of stakeholder touchpoints and therefore the most suitable candidate for the Senior Software Engineer position would play a critical role in the design, development, and implementation of our software solutions. You will utilize your strong technical expertise, leadership abilities, and problem-solving skills to drive the successful delivery of high-quality software products.As a Senior Software Engineer, your daily workload might include:• Lead the analysis and understanding of the requirements of complex projects, identifying opportunities for innovation.• Design and write highly efficient, testable, scalable, and reusable Python code for advanced ML/AI and data applications, ensuring alignment with architectural standards.• Design, implement, and maintain data architectures including data warehouses, data lakes, and ETL processes, ensuring robust, scalable, and efficient data storage and transfer. • Collaborate with cross-functional teams to optimize data retrieval and provide guidance on best practices for data management and integration.• Collaborate with data scientists, engineers, and other stakeholders to understand model input/output, and translate them into production-ready code.• Oversee the integration of ML/AI algorithms with existing software systems, ensuring seamless functionality.• Supervise the deployment of solutions at the client's premises and provide expert guidance to ensure proper functioning.• Monitor and troubleshoot deployed systems at a higher level. Strategize and implement updates to the code as needed.• Plan, develop, and oversee testing procedures for the applications, ensuring alignment with quality standards.• Maintain comprehensive documentation of the code, deployment process, encountered issues, and their resolutions, promoting clear understanding across the team.• Engage and negotiate with clients to understand their needs, update them on progress, and handle any complex issues or changes they might have.• Stay at the forefront of the latest trends in ML/AI and Python development and contribute to the development of best practices within the team.• Lead and facilitate code reviews to maintain code quality, share knowledge, and mentor junior team members.• Contribute to strategic planning and assist in setting technical direction and priorities for the engineering team.• Cultivate a culture of continuous improvement by encouraging collaboration, innovation, and adherence to quality standards within the team.",Mozn,Senior Software Engineer,https://www.naukrigulf.com/senior-software-engineer-jobs-in-riyadh-saudi-arabia-in-mozn-3-to-5-years-n-cd-10008946-jid-220824500591
Posted on 20 Aug,3 - 7 Years,Riyadh,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesLucidya is a leader in utilizing advanced technology to drive innovation and deliver exceptional solutions in the AI and machine learning space. Our focus is on developing sophisticated AI systems that enhance our products and transform industries.We are looking for an experienced AI Manager to lead our AI initiatives. The ideal candidate should have a strong background in MLOps, machine learning (ML), and artificial intelligence (AI), with proven expertise in developing and deploying large language models (LLMs). This role is critical for driving our AI strategy, managing a team of data scientists and engineers, and overseeing AI projects from conception to deployment.As an AI Manager at Lucidya, you will be instrumental in guiding the development and execution of AI strategies across the organization. You will work closely with cross-functional teams to identify AI opportunities, manage AI research and development, and ensure the successful implementation of AI technologies. The ideal candidate should have a solid background in AI development, a proven track record in leading AI projects, and a deep understanding of machine learning and deep learning techniques.This role offers the chance to work with cutting-edge technologies, shape the AI roadmap, and make a significant impact on our products and services. If you are passionate about AI and possess strong leadership skills, we want to hear from you.",Lucidya,AI Manager,https://www.naukrigulf.com/ai-manager-jobs-in-riyadh-saudi-arabia-in-lucidya-3-to-7-years-n-cd-10008799-jid-210824501682
Employer ActivePosted Today,3 - 8 Years,Riyadh,,Bachelor of Science(Computers),"Job DescriptionRoles & Responsibilities We are seeking a highly skilled and motivated Senior Data Engineer to join our dynamic team. This role is integral to our mission of designing, building, and maintaining scalable databases, Data warehouse, and data pipelines to support production analytical workloads, Machine learning workloads, and internal business reporting. As a Senior Data Engineer, you will ensure the accuracy and reliability of our data infrastructure while collaborating closely with data scientists to deploy and scale machine learning models.- Data Pipelines: Design, build, and maintain scalable databases and data pipelines for production analytical workloads and internal business reporting, ensuring accuracy and understanding of both technical and business contexts.- ClickHouse Management: Manage ClickHouse instances to ensure high performance, cost efficiency, and scalability.- CDC Management: Oversee change data capture feeds from production databases, ensuring smooth ingestion into downstream pipelines.- Data Consistency: Develop and optimize processes to monitor data consistency and accuracy.- Schema Migrations: Handle schema migrations from source databases feeding data through CDC and reflect them if needed on any existing analytical pipeline. And implement processes to ensure efficient schema migrations in the data warehouse.- Technical Support and Communication: Provide clear documentation, tools, and support to help the engineering team with building and using analytical pipelines.- Collaboration: Work closely with data scientists to deploy and scale machine learning models.- Performance Tuning:  Optimize application and query performance using profiling tools.- Problem Solving:  Identify and address root causes of issues, considering the broader context.",Malaa Technologies,Senior Data Engineer,https://www.naukrigulf.com/senior-data-engineer-jobs-in-riyadh-saudi-arabia-in-malaa-technologies-3-to-8-years-n-cd-40001951-jid-300824500142
Posted 4 days ago,8 - 12 Years,Eastern Province,,Any Graduation(),"Job DescriptionRoles & Responsibilities This role required candidate to permanently relocate at Dhahran, Saudi Arabia.About the CompanyThis company engages in the exploration, production, transportation, and sale of crude oil and natural gas. It operates through the following segments: Upstream, Downstream, and Corporate. The Upstream segment includes crude oil, natural gas and natural gas liquids exploration, field development, and production. The Downstream segment focuses on refining, logistics, power generation, and the marketing of crude oil, petroleum and petrochemical products, and related services to international and domestic customers. The Corporate segment offers supporting services including human resources, finance, and information technology. The company was founded on May 29, 1933 and is headquartered in Dhahran, Saudi Arabia.Job SummaryWe are seeking a seasoned  Business System Analyst  to serve in the role of  Financial Data Scientist  to join the Digital Solutions & Data Management Division of the Digital Finance Department. Digital Finance Department (DFD) is responsible for the coordination, development, and management of information systems used in financial accounting, treasury, financial planning & forecasting, performance management and the entire suite of digital solutions for the Finance Business line. Digital Implementation Division is responsible for providing program management services for implementation, rollout and support of finance system solutions through digital technologies including advanced analytics, Robotic Process Automation (RPA) and Advanced Analytics technologies including Artificial Intelligence solutions and SAP solutions using Business Warehouse (BW) and Analytics Cloud (SAC). The department personnel are multidisciplinary professionals with key focus on Financial Applications functional experience and IT technical background. The Business System Analyst s primary role is to champion the identification, evaluation, design, coordinate implementation and facilitate rollout of Artificial Intelligence centric solutions in the Finance organization. The analyst will also lead implementation initiatives where required in addition to managing post implementation support.Key Responsibilities:• Utilize a robust value-centric methodology to identify valuable opportunities enabled by AI/ML, Predictive/Prescriptive Analytics, Generative AI, Chatbots, and other technologies.• Leverage best practices to recommend and advocate for the transformation of finance functions with AI.• Conduct exploratory data analysis and leverage AI algorithms to derive value for finance functions, such as forecasting and anomaly detection.• Ideate AI solutions, develop scope, design, and facilitate implementation of digital solutions, and coordinate change management.• Continuously upkeep and train AI models to ensure integrity and traceability.• Design, develop, and implement AI-powered solutions to automate manual tasks, optimize processes, and enhance data-driven decision-making in Financial Accounting, Treasury, Performance management, and Investor Relations.• Collaborate closely with business stakeholders to understand their needs, translate them into technical requirements, and deliver impactful solutions. Assess requirements related to Finance AI use cases; Perform option evaluation; Provide support for implementation.• Develop and maintain machine learning models for tasks such as financial forecasting, fraud detection, anomaly detection, risk assessment, and investor sentiment analysis.• Clean, transform, and analyze large datasets from various sources to ensure data quality and prepare it for modeling.• Stay up-to-date on the latest advancements in AI and machine learning, identify potential applications for the finance function, and propose relevant pilot projects.• Communicate technical concepts and findings effectively to both technical and non-technical audiences.• Participate in cross-functional initiatives to integrate AI and data science into broader business transformation efforts.• Organize and facilitate workshops with different users and consultants to document processes and drive transformation.• Lead the delivery and execution of key digital initiatives. Participate in solutions development through projects and programs, collaborating with business and technology groups.• Maintain, support, and optimize digital solutions.Requirements:• Willingness to relocate to Dhahran, Saudi Arabia. • Hold a Bachelor s degree in Engineering, Computer Science, Mathematics, Statistics, or IT from a recognized and approved program. Possession of an advanced business degree (e.g., MBA) and/or relevant professional certification (e.g., CMA, CFA, CPA) is preferred but not required.• Have six to eight years of experience in Data Science, Artificial Intelligence, and other related advanced analytics implementations for financial systems.• Possess expertise in Python programming languages and libraries such as NumPy, pandas, scikit-learn, TensorFlow, or PyTorch.• Have proficiency in UI programming, particularly with React.• Demonstrate skills to leverage Google Cloud or Azure Cloud for advanced analytics, which is desirable.• Showcase a thorough understanding of various aspects of implementing AI systems in Finance, including articulation and measurement of benefits, evaluation of technical and execution options, critical success factors, and project risks.• Have project experience implementing AI solutions and the ability to analyze business requirements, evaluate and recommend technical options, and support the execution process for implementing such solutions. Preference for involvement in hands-on technical solution management.",Client of Matcha Talent,Senior Business Systems Analyst,https://www.naukrigulf.com/senior-business-systems-analyst-jobs-in-dammam-khobar-eastern-province-saudi-arabia-in-client-of-matcha-talent-8-to-12-years-n-cd-50000097-jid-260824500333
Posted on 15 Aug,5 - 6 Years,Saudi Arabia,,Any Graduation(),"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi AramcoSkills : IT - Analysis & Management , Petroleum EngineeringExperience : 5 + YearsEducation : Masters DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewSaudi Aramco is seeking for an experienced Computer Scientist for a senior PE System Analyst position to join their Exploration and Petroleum Engineering Advanced Research Center (EXPEC ARC). We are looking for professionals with experience in the petroleum industry to conduct upstream research and apply data science and software engineering skills to optimize hydrocarbon recovery from oil and gas reservoirs and deploy digital solutions within the Production Technology Division.The position offers the opportunity to contribute in leading edge technology development to increase recovery, improve operational efficiency and reduce cost. Successful candidate will work with petroleum engineers to transform large datasets into actionable insights. This role offers the opportunity to directly impact asset production and profitability by developing digital solutions, machine learning models, and data visualization tools.Key ResponsibilitiesYou will be required to perform the following:• Engage in multi-disciplinary teams to identify well stimulation challenges and provide solutions to fill the technology gaps. Initiate technology development proposals. • Lead design and development of ML models for oil production applications (i.e. forecasting and optimization). Direct deployment of digital oilfield solutions and integration initiatives. • Architect data pipelines, analytics dashboards, and visualization tools. • Manage and mentor junior data scientists and engineers on the team. • Collaborate cross-functionally with other departments in Petroleum Engineering & Development to identify and prioritize optimization opportunities. • Continuously monitor systems health and lead efforts to enhance performance. • Clearly communicate complex analyses and recommendations to executives.. • Remain updated on latest advancements in data science and oil & gas digitalization• Install and trial test new digital technologies developed in-house or through third-party service providers. • Implement full-scale deployment of high-impact technologies. • Write and publish technical papers and patent applications. • Prepare and present technical talks to highly technical audience. • Participate in technical societies and groups. Minimum RequirementsAs a successful candidate, you must• Hold a master degree in Computer Science or similar technical discipline. PhD degree is a plus. • Have a minimum of 5-10 years of related experience working in the oil and gas industry and in data science, machine learning, or relevant software engineering. • Expertise building production forecasting models and optimization algorithms. • Proficiency with programming/Python, SQL, cloud computing, app deployment, and petroleum engineering domain knowledge. • Strong communication, presentation, and storytelling abilities to translate data into insights. • Leadership skills to drive development and adoption of new digital solutions in petroleum production. • The candidate should be an independent thinker to apply knowledge gained from industry and academia to generate practical solutions in upstream oil and gas production • Have history of technical publications and patents.Working environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Apply NowRecommended Jobs For You",Saudi Aramco,Petroleum Engineer System Analyst,https://www.naukrigulf.com/petroleum-engineer-system-analyst-jobs-in-saudi-arabia-in-saudi-aramco-5-to-6-years-n-cd-10050428-jid-160824501018
Posted on 15 Aug,5 - 7 Years,Saudi Arabia,,Any Graduation(),"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi Aramco (ASC)Skills : IT - Analysis & Management , Petroleum EngineeringExperience : 5 + YearsEducation : Masters DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewSaudi Aramco is seeking for an experienced Computer Scientist for a senior PE System Analyst position to join their Exploration and Petroleum Engineering Advanced Research Center (EXPEC ARC). We are looking for professionals with experience in the petroleum industry to conduct upstream research and apply data science and software engineering skills to optimize hydrocarbon recovery from oil and gas reservoirs and deploy digital solutions within the Production Technology Division.The position offers the opportunity to contribute in leading edge technology development to increase recovery, improve operational efficiency and reduce cost. Successful candidate will work with petroleum engineers to transform large datasets into actionable insights. This role offers the opportunity to directly impact asset production and profitability by developing digital solutions, machine learning models, and data visualization tools.Key ResponsibilitiesYou will be required to perform the following:• Engage in multi-disciplinary teams to identify well stimulation challenges and provide solutions to fill the technology gaps. Initiate technology development proposals. • Lead design and development of ML models for oil production applications (i.e. forecasting and optimization). Direct deployment of digital oilfield solutions and integration initiatives. • Architect data pipelines, analytics dashboards, and visualization tools. • Manage and mentor junior data scientists and engineers on the team. • Collaborate cross-functionally with other departments in Petroleum Engineering & Development to identify and prioritize optimization opportunities. • Continuously monitor systems health and lead efforts to enhance performance. • Clearly communicate complex analyses and recommendations to executives.. • Remain updated on latest advancements in data science and oil & gas digitalization• Install and trial test new digital technologies developed in-house or through third-party service providers. • Implement full-scale deployment of high-impact technologies. • Write and publish technical papers and patent applications. • Prepare and present technical talks to highly technical audience. • Participate in technical societies and groups. Minimum RequirementsAs a successful candidate, you must• Hold a master degree in Computer Science or similar technical discipline. PhD degree is a plus. • Have a minimum of 5-10 years of related experience working in the oil and gas industry and in data science, machine learning, or relevant software engineering. • Expertise building production forecasting models and optimization algorithms. • Proficiency with programming/Python, SQL, cloud computing, app deployment, and petroleum engineering domain knowledge. • Strong communication, presentation, and storytelling abilities to translate data into insights. • Leadership skills to drive development and adoption of new digital solutions in petroleum production. • The candidate should be an independent thinker to apply knowledge gained from industry and academia to generate practical solutions in upstream oil and gas production • Have history of technical publications and patents.Working environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Apply NowRecommended Jobs For You",Saudi Aramco (ASC),Petroleum Engineering System Analyst,https://www.naukrigulf.com/petroleum-engineering-system-analyst-jobs-in-saudi-arabia-in-saudi-aramco-5-to-7-years-n-cd-10050428-jid-160824501021
Posted on 19 Aug,5 - 10 Years,Saudi Arabia,,Bachelor of Technology/Engineering,"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi Aramco (ASC)Skills : IT - Programming & Database , IT - Software DevelopmentExperience : 5 + YearsEducation : Bachelors/3-5 yr DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewWe are seeking a seasoned Data Engineer to significantly contribute to the development of our database and data manipulation functionalities for the Archie Initiative Data Explorer Project (www.archieinitiative.org). This role will also involve supporting research on energy traceability and life cycle analysis. The ideal candidate will have a strong background in data engineering, database management, and an interest or experience in energy and environmental analysis.Key ResponsibilitiesDesign, construct, and maintain highly scalable databases tailored to the needs of the Archie Initiative Data Explorer. Implement robust data pipelines to facilitate efficient data ingestion, transformation, and dissemination. Collaborate closely with a cross-disciplinary team including data scientists, analysts, and stakeholders to understand data needs and deliver on project goals. Develop and optimize database structures, data-processing algorithms, and data output solutions to ensure data integrity and quality.  Support the team in conducting research on energy traceability and life cycle analysis, providing data-driven insights and recommendations. Document processes, systems, and data flows to ensure reproducibility and facilitate knowledge sharing among the team.  Stay updated on the latest industry trends, technologies, and best practices in data engineering and relevant fields to continually improve our systems and processes.Minimum RequirementsBachelor's degree in Computer Science, Engineering, or a related field; Master's degree preferred but not required.  5+ years of professional experience in data engineering, database administration, or a related role. Proficiency in SQL, and experience with at least one scripting language such as Python or Ruby. Experience with big data technologies like Hadoop, Spark, or similar frameworks is a plus.  Knowledge of energy traceability and life cycle analysis concepts is desirable. Strong problem-solving skills, attention to detail, and ability to work both independently and in collaborative team environments.  Excellent communication skills, with the ability to convey complex technical concepts to non-technical stakeholders. Must possess good work habits, a strong work ethic, and be able to adhere to company work hours, policies, and standard business etiquette.CertificatesData not available",Saudi Aramco (ASC),Data Engineering Management Expert,https://www.naukrigulf.com/data-engineering-management-expert-jobs-in-saudi-arabia-in-saudi-aramco-5-to-10-years-n-cd-10050428-jid-200824501095
Posted on 8 Aug,6 - 8 Years,Riyadh,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesYou will be responsible forWork closely with all departments within Tourism Data & Insights to understand and fulfil their data structuring, model development and big data analysis requirementsDevelop analytics tools, machine learning algorithms and statistical methods for use in descriptive, predictive and prescriptive modellingIdentify various internal and external sources for reliable and accurate data and information that can be leveraged for STAExtract data from identified sources, discard irrelevant information and organize it in required format analysisDevise and recommend data-driven solutions to pressing challenges across the organizationPerform other activities as and when requiredYou will needRecommended 6 years of experience in relevant fieldBachelor s degree in Marketing, Business Analytics, Statistics, Engineering or a related field",Saudi Tourism Authority,Data Science & ML Manager,https://www.naukrigulf.com/data-science-ml-manager-jobs-in-riyadh-saudi-arabia-in-saudi-tourism-authority-6-to-8-years-n-cd-10008890-jid-090824500625
Posted 1 week ago,5 - 7 Years,Riyadh,,Any Graduation(),"Job DescriptionRoles & ResponsibilitiesThat is how we develop outstanding leaders who team to deliver on our promises to all of our stakeholders, and in so doing, play a critical role in building a better working world for our people, for our clients and for our communities.Sound interesting? Well this is just the beginning. Because whenever you join, however long you stay, the exceptional EY experience lasts a lifetime.The opportunityThis opportunity is within our Data & AI team and provides advisory services focused on Data Science.As a Data Science professional, you will help businesses exploit the real value of their data, by identifying use-cases, develop the value proposition, design and test hypothesis, build the necessary data golden record and select the appropriate features, and handle the e2e use-case development cycle, including AI-ML ops and model deployment. The consultant will have a broad set of skills working together with subject matter expert and business leaders, data architects and data engineers, to ensure that the use-cases have a solid ground and the deliverables can satisfy clients expectations.This role will be based on our Centre of Excellence in Karachi, Jordan, Egypt and Riyadh and will remotely support MENA client engagements. Based on business need travel will be a requirement.In this fast- moving new space you will be the main driver in identifying clients and business development.Your key responsibilitiesIn this exciting new role you will be responsible for managing up to two projects alongside senior business leaders such as Directors and Partners, and enable clients to determine a FAAS strategy that appropriately addresses risk and manages client expectations relating to deliverables. Help client realized value from data through specific AI-ML use-cases.The role will also involve ensuring work is delivered timely and in compliance with regulatory requirements, delivering effective execution of the FAAS service delivery framework, working with other service lines in providing an integrated service delivery and monitoring the FAAS engagement team's performance against the budget. You will identify and communicate relevant trends, developments and key performance drivers relevant to the client, consult with appropriate resources on complex accounting issues and participate in sales of new FAAS work.Skills and attributes for successPro- activity, accountability and results- driven people will flourish in this environment. Dealing with competing priorities, understanding how to manage resources and communicating effectively are key skills. This will have a huge impact on those around you and help promote a positive work ethic.To qualify for the role, you must have• A bachelor's degree and approximately 4+ plus years of related work experience• Data Science Certifications are a plus even if not a must for the role, if real experience is demonstrated through work experience• Demonstrated work experience of at least 5+ years in a global consulting firm handling a team of at least 4 people• Have hands-on experience on Data Science coding and languages such as Python and Pyspark, and tools such as Jupiter Notebooks, DataRobot, DataIku• Established track record of translating business challenges into use-cases and ability to measure the value that is deriving from AI-ML use-cases• Have industry expertise in at least one or two of those domains: Government, Healthcare, Financial Services, Retail, Telecom• Demonstrated ability to manage and supervise teams through all phases of the project lifecycle, including requirements definition, business re-engineering, and application mapping.• Awareness about emerging technologies like ChatGPT, LLM, Cloud, Data Fabric, Data Mesh• Strong technical skills and recognized cautious risk management ability• Deep understanding of the client's industry and marketplace• Flexibility and willingness to travel on short notice, as necessaryIdeally, you ll also have• Track record with a leading consulting firm• Proficiency in the Arabic languageWhat we look forWe are interested in ambitious leaders, who want to grow within the organization, are team players and are passionate about impacting clients and communities through the application of data and advanced technologies. We are interested in leaders with entrepreneurial mindset, who are accountable for their business results, and can help grow a new generation of talents within the organization.",Ernst & Young AE,Senior consultant,https://www.naukrigulf.com/senior-consultant-jobs-in-riyadh-saudi-arabia-in-ernst-young-ae-5-to-7-years-n-cd-10000216-jid-230824500042
Posted on 15 Aug,10 - 12 Years,Saudi Arabia,,Bachelor of Technology/Engineering,"Job DescriptionRoles & Responsibilities• Requirements & Summary Company : Saudi Aramco (ASC)Skills : IT - Analysis & Management , Piping EngineerExperience : 10 + YearsEducation : Bachelors/3-5 yr DegreeLocation : Saudi ArabiaAramco energizes the world economy.Aramco occupies a unique position in the global energy industry. We are the world's largest producer of hydrocarbons (oil and gas), with the lowest upstream carbon intensity of any major producer.With our significant investment in technology and infrastructure, we strive to maximize the value of the energy we produce for the world along with a commitment to enhance Aramco's value to society.Headquartered in the Kingdom of Saudi Arabia, and with offices around the world, we combine market discipline with a generations' spanning view of the future, born of our nine decades experience as responsible stewards of the Kingdom's vast hydrocarbon resources. This responsibility has driven us to deliver significant societal and economic benefits to not just the Kingdom, but also to a vast number of communities, economies, and countries that rely on the vital and reliable energy that we supply.We are one of the most profitable companies in the world, as well as amongst the top five global companies by market capitalization.OverviewWe are seeking a Senior Data Engineer to join the Corporate Data Office within our Digital Transformation Admin Area.The Corporate Data Office is responsible for establishing and executing world-class Corporate-wide data governance to ensure all data assets are proactively and efficiently governed and managed across Saudi Aramco, to foster a data driven organization and promote data value realization in line with its strategic goals as well to adequately comply with national and international data regulations.The Data Engineer will be responsible for expanding and optimizing data and data pipeline architecture, as well as optimizing data flow and collection for cross-functional teams.The Data Engineer will be an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up. The Data Engineer will support external software developers, database architects, data analysts, and data scientists on strategic data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects within the Corporate Data Officer and beyond.Duties & Responsibilities• Create and maintain optimal data pipeline architecture for the Corporate Data Office; • Assemble large, complex data sets that meet functional / non-functional business requirements; • Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. • designing and building new, cutting-edge Data Quality management product features • Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources; • Build data analytics tools that utilize the data pipeline to provide actionable insights into data compliance, operational efficiency, and other key business performance metrics; • Optimize the performance of Corporate data platforms and services to ensure that they can handle large volumes of data and support real-time processing and analysis. • Build out Corporate data quality checks and develop processes for identifying and resolving data quality issues. • Develop a corporate data library / metadata repository including best practice for development of data transformation specifications; • Enable the engineering components to the rollout of the Corporate data strategy framework, with a focus on improvement of data quality and the protection of sensitive data through related tools and architecture. • Establishes measures to chart progress related to the completeness and quality of metadata for enterprise information; to support reduction of data redundancy and fragmentation and elimination of unnecessary movement of data; and to improve data quality. Education & Experience Requirements• Bachelor's degree in Computer Science, Management of Information System, or Information Management from a recognized and approved program. An advanced degree is preferred. • Ten (10) years of experience with large-scale data management and oversight experience • Candidate must have knowledge of industry leading data quality and data protection management practices. • Candidate should have prior experience of implementing data governance platforms/tooling e.g. Informatica, Collibra, Alation etc.... • Candidate will have experience of creating data pipelines, ETL processes, data modeling, and data quality rules is highly desirable. • Candidate will be able to conduct data profiling, cataloguing, and mapping for technical design and construction of technical data flows • Candidate will be able to demonstrate consulting skills, with change management concepts and strategies, including communication, culture change and performance measurement system design. • knowledge of risk data architecture particularly within the Oil and Gas sector. Working environmentOur high-performing employees are drawn by the challenging and rewarding professional, technical and industrial opportunities we offer, and are remunerated accordingly.At Aramco, our people work on truly world-scale projects, supported by investment in capital and technology that is second to none. And because, as a global energy company, we are faced with addressing some of the world's biggest technical, logistical and environmental challenges, we invest heavily in talent development.We have a proud history of educating and training our workforce over many decades. Employees at all levels are encouraged to improve their sector-specific knowledge and competencies through our workforce development programs - one of the largest in the world.Apply NowRecommended Jobs For You",Saudi Aramco (ASC),Data Engineer,https://www.naukrigulf.com/data-engineer-jobs-in-saudi-arabia-in-saudi-aramco-10-to-12-years-n-cd-10050428-jid-160824501197
