,posted,location,jobType,description,name,title,feed,date_of_scrape,Job Role,Job_ind,day,Month,Year,days_ago,experience,Tools,Soft Skills,Industry Skills,education,keyword_count
0,Employer ActivePosted 1 day ago,Saudi Arabia,,"Job DescriptionRoles & ResponsibilitiesIn line with the relevant policy and requirements of the Government of the Kingdom of Saudi Arabia, preference will be given to Saudi nationals who apply for this role. Why work at Oracle• A competitive salary with exciting benefits• Flexible and remote working • Learning and development opportunities to advance your career• An Employee Assistance Program to support your mental health• Employee resource groups that champion our diverse communities• Core benefits such as medical, life insurance, and access to retirement planning• An inclusive culture that celebrates what makes you unique What you will doAs an AI Specialist, you will be responsible for using generative AI and other techniques to design, evangelize, and implement state-of-the-art solutions for never-before-solved problems. You will work directly with customers and innovate in a fast-paced organization that contributes to game-changing projects and technologies.• Identify and Define AI Use Cases: Work with stakeholders to understand business challenges and identify potential AI-driven solutions and Industry use cases.• AI Solution Design: Design and develop AI models and algorithms with customers using Oracle technology and applications.• Data Management and Analysis: Collect, preprocess, and analyze large datasets to train and validate AI models.• Integration and Deployment : Integrate AI models into existing systems and ensure seamless deployment.• Monitoring and Maintenance: Monitor the performance of AI models and maintain them to ensure continued accuracy and efficiency.• Collaboration and Knowledge Sharing: Work closely with other teams and share knowledge to foster an AI-driven culture within the organization.• Research and Innovation: Stay updated with the latest AI trends and technologies to drive innovation within the organization.Qualifications :• Master's degree or higher in Computer Science, Engineering, Mathematics, or related field. Advanced degree preferred• 5+ years of experience in machine learning engineering, with a focus on building and deploying conversational AI solutions.• Proven expertise in developing RAG models, working with vector databases, and fine-tuning large language models.• Strong programming skills in Python and proficiency with machine learning libraries such as TensorFlow, PyTorch, or JAX.• Experience with cloud platforms (e.g., AWS, OCI) and containerization technologies (e.g., Docker, Kubernetes).• Solid understanding of NLP fundamentals and experience with NLU/NLG techniques such as sentiment analysis, entity recognition, and text generation.• Excellent problem-solving abilities and a pragmatic approach to building scalable and robust machine learning systems.• Strong communication skills with the ability to collaborate effectively with cross-functional teams and articulate complex technical concepts to non-technical stakeholders• Experience with OCI/AWS and related services is desirable.You should have• Proficiency in machine learning algorithms, deep learning, natural language processing, computer vision, and other AI techniques.• Strong skills in programming languages such as Python, R, Java, or Scala.• Experience with SQL, NoSQL databases, data warehousing, and big data technologies.• Familiarity with Oracle Cloud Infrastructure (OCI) and other cloud platforms like AWS, Azure, or Google Cloud.• Proficiency in using AI/ML frameworks and libraries such as TensorFlow, Keras, PyTorch, and scikit-learn.• Strong analytical skills to interpret complex data and derive actionable insights.• Ability to tackle complex problems and develop innovative solutions.• Experience in managing AI projects from conception to deployment.• Familiarity with Agile and Scrum methodologies for project management.• Ability to communicate effectively with stakeholders to understand their needs and present AI solutions.• Strong interpersonal skills to work collaboratively with cross-functional teams.• A proactive approach to staying updated with the latest advancements in AI and related technologies.• Ability to think creatively and drive innovative AI initiatives.• Understanding of the specific industry in which Oracle operates, including common challenges and opportunities for AI applications",Oracle,AI Specialist,https://www.naukrigulf.com/ai-specialist-jobs-in-saudi-arabia-in-oracle-5-to-7-years-n-cd-10002838-jid-020724500081,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,,5-7,"['nosql', 'azure', 'python', 'oracle', 'pytorch', 'tensorflow', 'java', 'keras', 'aws', 'sql', 'docker', 'scala', 'scikit-learn', 'cloud']","['accuracy', 'analysis', 'analytical skills', 'collaborative', 'communication', 'communication skills', 'design', 'focus', 'initiative', 'innovation', 'insight', 'interpersonal skills', 'organization', 'planning', 'problem-solving', 'project management', 'responsible']","['big data', 'cloud', 'containerization', 'data warehousing', 'deep learning', 'ml', 'machine learning', 'natural language processing', 'project management']",['bachelor'],17
1,Posted 30+ days ago,SA,,"Job DescriptionRoles & ResponsibilitiesOverviewAramco.ai division is Saudi Aramco s center of excellence for AI technologies and data science. Aramco.ai is responsible for providing AI-powered solutions to various business functions within Saudi Aramco. The solutions leverage the latest technological advancements of Artificial Intelligence to create business values across Aramco s value chain.The primary role of a Machine Learning Engineer is to work closely with Aramco s business functions, stakeholders and functional teams to build, evaluate and deploy AI digital products. I addition, you will give consultations on AI use case productionalization assessments, contribute to model deployment blueprints, and formulate and conceptualize AI solutions.Duties & Responsibilities• Work with stakeholders to identify opportunities to solve business problem by leveraging AI and Aramco s data assets• Analyze data from various internal and external data sources to drive value supporting the strategic objectives of the business.• Use MLOps concepts and tools to monitor, optimize, improve and deploy AI-enabled solutions.• Develop pipelines for CI/CD of AI digital products• Develop backend services and APIs to interface with machine learning models.• Develop custom machine learning models and algorithms as needed and appropriate to address problems at hand.• Develop A/B testing mechanisms and test model quality and value, and validate hypothesis accordingly.• Coordinate with different functional teams to deploy digital products and monitor outcomes.• Develop necessary documentation as per established standards.Minimum Requirements• A Bachelor's degree (Master s or PhD is preferable) in Machine Learning, Data Science, Computer Science, Computer Vision, Applied Mathematics, Applied Physics or a related field from a recognized program.• At least 5 years of experience in building, deploying and monitoring AI digital products and solutions.• Strong knowledge of at least one from: Natural Language Processing, Computer Vision or Time Series Modelling• Familiarity with agile development and ideally a certified SCRUM master.• Ability to demonstrate experience developing ideas from concept to product.• Strong knowledge of using MLOps tools (e.g. MLflow, kubeflow, weights and biases, tensor board), data version control systems and CI/CD practices.• Familiarity with ETL pipelines, data flow, handling industrial plant data and using data pipeline tools such as airflow, Kafka.• Proficiency with visualization tools incl. matplotlib, bokeh, plot.ly/3D, etc.• Fluent in Python, SQL and established machine learning libraries such as Keras, TensorFlow, Pytorch, Caffe.• Ability to package and deploy digital solutions using openshift, Docker, Kubernetes, etc.• Able to communicate machine learning concepts to non-technical audiences.• Deploying model on edge devices (e.g. Nvidia Jetson) is a plus",Saudi Aramco,Machine Learning Engineer,https://www.naukrigulf.com/machine-learning-engineer-jobs-in-saudi-arabia-in-saudi-aramco-5-to-10-years-n-cd-10000003-jid-150923500486,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,30,5-10,"['ci/cd', 'python', 'kubernetes', 'kafka', 'pytorch', 'tensorflow', 'keras', 'sql', 'docker', 'kubeflow', 'mlflow']",['responsible'],"['machine learning', 'model deployment', 'monitoring']",['bachelor'],11
2,Posted on 7 Jun,Riyadh,,"Job DescriptionRoles & ResponsibilitiesKey Responsibilities: Lead the development of innovative AI tools. Leverage existing AI models and frameworks, including Large Language Models (LLMs) and Retrieval-Augmented Generation (RAG), to address complex business challenges. Collaborate with cross-functional teams to gather requirements and translate them into effective AI solutions. Fine-tune and optimize AI models for specific applications, ensuring high performance and accuracy. Experiment with various AI models, libraries, and techniques to identify the best solutions for specific problems. Develop custom AI solutions when necessary, utilizing machine learning, deep learning, natural language processing, and computer vision techniques. Integrate AI solutions seamlessly into existing systems and workflows, working closely with data scientists and software engineers. Document and communicate technical designs, processes, and best practices to ensure clarity and knowledge sharing.Qualifications: Bachelor's degree in Computer Science, Engineering, Mathematics, or a related field. Strong programming skills in languages such as Python, Java, or C++. In-depth knowledge of machine learning algorithms, deep learning frameworks (e.g., TensorFlow, PyTorch), and AI technologies. Experience with data preprocessing, feature engineering, and model evaluation techniques. Proficiency in software development best practices, version control systems, and agile methodologies. Excellent problem-solving skills with the ability to think critically and analytically. Strong communication skills and the ability to collaborate effectively with cross-functional teams. Experience with cloud platforms (e.g., AWS, Azure, Google Cloud).",UXBERT Usability Lab,Machine Learning Engineer,https://www.naukrigulf.com/machine-learning-engineer-jobs-in-riyadh-saudi-arabia-in-uxbert-usability-lab-3-to-5-years-n-cd-10003752-jid-070624500134,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,26,3-5,"['azure', 'python', 'tensorflow', 'java', 'aws', 'cloud']","['accuracy', 'communication', 'communication skills', 'design', 'problem-solving']","['cloud', 'deep learning', 'feature engineering', 'ml', 'machine learning', 'natural language processing', 'problem-solving skills']",[],11
3,Posted on 14 Jun,Riyadh,,"Job DescriptionRoles & Responsibilities Role Purpose:Quant, a pioneering Saudi enterprise, leads the charge in digital transformation by leveraging the vast array of data resources available in the fourth industrial revolution. We are deeply committed to delivering exceptional Data Science and AI SaaS products and solutions, with a specialized focus on the real estate sector through Suhail and the retail sector through Fruits360. Our talented dream team possesses unique expertise, enabling us to achieve a track record of marvels, from analyzing more than a trillion data records to serving hundreds of clients across more than 10 industries. Our strategic international and local partnerships alongside our expertise have positioned us as trailblazers in the global transition towards data-driven economies.The core of Quant is Senior Data Science, and hence it requires highly capable individuals who can deliver the level of quality our clients have grown accustomed to, and to have a mindset that s highly agile, critical, and curious. This is a project-based role, meaning the Scientist will work on specific projects with defined goals and timelines. The Data Scientist is required to collect, analyze and interpret large data sets in order to develop data-driven solutions, insights, and visualizations for difficult business challenges.Job Responsibilities:• Collaborate with executive stakeholders to understand strategic needs and challenges through data, devising sophisticated solutions to drive business impact.• Lead the mining and analysis of data from various databases, ensuring alignment with organizational objectives to derive actionable optimization recommendations.• Research, develop, and implement advanced statistical learning models for in-depth data analysis and predictive insights.• Introduce and integrate cutting-edge statistical and mathematical methodologies as required for specific projects and analysis.• Optimize collaborative development efforts through strategic database utilization and robust project design.• Enhance data collection procedures to ensure the inclusion of comprehensive information critical for advanced analytic systems.• Develop and maintain automated anomaly detection systems, ensuring rigorous performance monitoring and improvement.• Writing comprehensive reports and craft high-level presentations that clearly communicate project deliverables, findings, and strategic recommendations to key decision makers.• Integrate external third-party data sources to enrich company data and augment analytical capabilities.• Stay abreast of emerging technologies and industry trends, driving continuous innovation within the data science team.Requirements  Academic Prerequisites:Bachelors and/or Master s degree in Computer Science, Statistics, Mathematics, Engineering or another quantitative field.Skills Required:• A minimum of four years of comprehensive experience in data science, including demonstrated success in leading projects.• Strong proficiency in Python programming and data science frameworks such as scikit-learn, pandas, numpy, scipy etc.• Work experience in deep learning frameworks such as Pytorch, Tensorflow, Keras, etc.• Has a strong understanding of the fundamentals of machine learning, probability and statistics and algorithms.• Proficiency in SQL and experience with relational databases.• Experience in data visualisation tools such Matplotlib, Seaborn, Tableau and/or Power BI.• Excellent problem-solving and analytical abilities and attention to details.• Good grasp of data engineering and devOps concepts and tools and the best practices of software development.• Skills Preferred:• Experience in working in geospatial data analytics and time series forecasting.• Familiarity with big data frameworks like Hadoop or Spark.• Experience in computer vision libraries and frameworks such as OpenCV, scikit-image, or SimpleCV.• Familiarity with advanced computer vision techniques such as object detection, image segmentation, and facial recognition.• Understanding of NLP, graph neural networks and reinforcement learning fundamentals.Benefits  Company Sponsored Incentives:The Senior Data Scientist could be eligible to be considered for numerous incentive mechanisms, being:The Career Development Plan, where the Company supports the employee s growth by covering the expenses tied to gaining certificates that are pre-approved in accordance with the employee s career development plan.The Profit Incentive Plan, comprised of a bonus payment pool based on the Company s generated revenue.The Milestone Incentive Plan, awarded based on achievements relevant to enhancing the functions within your department or achieving a key Company goal. All of which will be awarded based on certain subjective criteria established by the Company s management.Commission Plan, awarded based on certain subjective criteria further clarified in the commission policy set by the Company s management.Employee Wellness, part of the company s culture is to promote wellness, best represented in the subsidies provided, such as healthy meal subscriptions, and discounts in numerous wellness and entertainment outlets.Medical Insurance PlanThe Company provides a medical insurance plan as per Company policy. The current adopted medical insurance plan is provided by Bupa Medical Insurance, with the typical medical insurance plan being Premium 2.1. Further information regarding the policy may be provided upon request and provided policies may change according to vendor s change in their policy plan structures.Leaves & Holidays Policy as per Saudi Labor laws, some of which being:Annual Leave: 22 business days of paid Annual Leave per contract year.Holidays: paid Holidays inclusive of Eid Al Fitr, Eid Al Adha, Saudi National Day and Saudi Founding Day.Compassionate Leave: Paid Compassionate Leave of seven 7 calendar days, in the event of death of employee s parent, spouse, or child.Sick Leave: Properly documented sick leave with full pay for up to 30 calendar days; and an additional 60 calendar days at 75% of salary, during each year of service.",Quant,Senior Data Scientist,https://www.naukrigulf.com/senior-data-scientist-jobs-in-riyadh-saudi-arabia-in-quant-4-to-5-years-n-cd-40000787-jid-140624500856,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,19,4-5,"['hadoop', 'python', 'tensorflow', 'pytorch', 'spark', 'pandas', 'keras', 'numpy', 'sql', 'tableau', 'powerbi', 'scikit-learn']","['analysis', 'attention to detail', 'collaborative', 'design', 'focus', 'innovation', 'insight', 'organization', 'passion', 'problem-solving']","['big data', 'data analysis', 'deep learning', 'machine learning', 'monitoring', 'statistics', 'transform']",[],19
4,Posted on 7 Jun,Riyadh,,"Job DescriptionRoles & ResponsibilitiesAs a Senior Data Scientist, your daily workload might include:• Work with cross-functional teammates from engineering, products, business, and marketing to deliver data-powered solutions.• Communicate highly technical results and methods clearly to a wide variety of external clients.• Analyze and extract insights from multiple and complex datasets through regression analysis, hypothesis testing, and other machine learning techniques.• Develop and apply new machine learning techniques to ensure modern yet optimal approaches are applied to Mozn s solutions.• Develop data pipelines and ingestion engines for Natural Language Understanding and/or Risk Management; as well as contribute to current engines at Mozn.• Engage with stakeholders to identify and define the scope of challenges and propose data-powered solutions.• Staying informed with new frameworks and technological advances to increase Mozn s efficiency and productivity.• Coordinate with internal teams to set up and execute solution development strategies.• Overseeing a large technical area of work, defining project priorities, and technical solutions.",Mozn,Senior Data Scientist,https://www.naukrigulf.com/senior-data-scientist-jobs-in-riyadh-saudi-arabia-in-mozn-2-to-4-years-n-cd-10008946-jid-070624500245,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,26,2-4,[],"['analysis', 'insight']","['data pipelines', 'extract', 'machine learning']",[],1
5,Posted 30+ days ago,Jeddah,,"Job DescriptionRoles & ResponsibilitiesWe are seeking a Senior Data Scientist to join our team at Salla.As a Senior Data Scientist, you will be integral in our end-to-end development processes, from scoping to deployment.The ideal candidate will thrive in a dynamic e-commerce environment and will drive projects that translate complex data into actionable insights, influencing both tactical and strategic decisions.  Responsibilities• Lead data science projects from initial scoping through to deployment, ensuring alignment with business objectives.• Develop and implement sophisticated data models and algorithms to enhance our understanding of user behavior and predict future trends.• Collaborate closely with cross-functional teams, including engineering, product management, and marketing to define project scopes and deliver scalable solutions.• Communicate complex data-driven insights to stakeholders at all levels across the company, facilitating informed decision-making.• Provide leadership and mentorship to junior data scientists and analytics team members, fostering a culture of innovation and continuous learning.",Salla,Senior Data Scientist,https://www.naukrigulf.com/senior-data-scientist-jobs-in-jeddah-saudi-arabia-in-salla-4-to-5-years-n-cd-10008634-jid-270524501370,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,30,4-5,[],"['continuous learning', 'decision-making', 'innovation', 'insight', 'leadership', 'mentorship']",[],['bachelor'],1
7,Posted 30+ days ago,Saudi Arabia,,"Job DescriptionRoles & Responsibilities Responsibilities:• Utilize strong statistical analysis skills to analyze large datasets and derive actionable insights.• Develop and implement machine learning algorithms and models to solve business problems and optimize processes.• Specialize in implementing Retrieval Augmented Generation (RAG) applications to enhance information retrieval and generation capabilities.• Collaborate with cross-functional teams to understand business requirements and translate them into AI/ML solutions.• Utilize Python for data analysis, model development, and deployment in production environments.• Apply advanced NLP techniques to extract insights from unstructured text data and develop text-based AI applications.• Utilize deep learning techniques to build and deploy state-of-the-art neural network models for various tasks.• Develop data visualization dashboards and reports to communicate findings and insights to stakeholders.• Stay up-to-date with the latest research and advancements in AI/ML technologies and techniques.• Work with tools such as Palantir Foundry, AIP, Dataiku, or Databricks UAP to facilitate data management, analysis, and model deployment.Qualifications:• Bachelor's or master's degree in computer science, statistics, mathematics, or a related field.• Proven experience in data analysis, machine learning, and AI, with a focus on implementing advanced models and applications.• Strong proficiency in Python for data analysis, model development, and deployment.• Experience with Retrieval Augmented Generation (RAG) applications and natural language processing (NLP) techniques.• Familiarity with data visualization tools such as Tableau, Power BI, or Matplotlib.• Knowledge of predictive modeling techniques and methodologies.• Experience with deep learning frameworks such as TensorFlow or PyTorch.• Familiarity with tools such as Palantir Foundry, AIP, Dataiku, or Databricks UAP is preferred.• Excellent problem-solving skills and a strong analytical mindset.• Strong communication and collaboration skills, with the ability to work effectively in a team environment.Vertical Technology",Duncan & Ross,AI/ML ENGINEER,https://www.naukrigulf.com/ai-ml-engineer-jobs-in-saudi-arabia-in-duncan-ross-3-to-5-years-n-cd-40000186-jid-080524500263,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,30,3-5,"['python', 'tensorflow', 'pytorch', 'databricks', 'tableau', 'powerbi']","['analysis', 'collaboration', 'communication', 'focus', 'insight', 'problem-solving', 'research']","['data analysis', 'data visualization', 'deep learning', 'extract', 'machine learning', 'mathematics', 'model deployment', 'natural language processing', 'problem-solving skills', 'statistical analysis', 'statistics']",['bachelor'],11
8,Posted 30+ days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesThe purpose of an AI engineer position is to design, develop, and implement artificial intelligence solutions to address complex problems and enhance processes within an organization. This role aims to leverage advanced algorithms, machine learning, and deep learning techniques to create intelligent systems that can analyze data, make predictions, and automate tasks. Ultimately, the AI engineer contributes to technological innovation, improves efficiency, and helps the organization stay competitive by harnessing the power of artificial intelligence in various applications, such as data analysis, image recognition, natural language processing, and more.",Lucidya,AI Engineer,https://www.naukrigulf.com/ai-engineer-jobs-in-riyadh-saudi-arabia-in-lucidya-3-to-5-years-n-cd-10008799-jid-201223500776,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,30,3-5,[],"['analysis', 'design', 'innovation', 'organization']","['data analysis', 'deep learning', 'machine learning', 'natural language processing']",['bachelor'],3
9,Posted on 4 Jun,Riyadh,,"Job DescriptionRoles & Responsibilities***Responsibilities:***1. Contribute to the development of software and solutions, emphasizing ML/NLP as a key component, to productize research goals and deployable services.2. Collaborate closely with the frontend team and research team to integrate machine learning models into deployable services.3. Utilize and develop state-of-the-art algorithms and models for NLP/ML, ensuring they align with the product and research objectives.4. Perform thorough analysis to improve existing models, ensuring their efficiency and effectiveness in real-world applications.5. Engage in data engineering tasks to clean, validate, and preprocess data for uniformity and accuracy, supporting the development of robust ML models.6. Stay abreast of new developments in research and engineering in NLP and related fields, incorporating relevant advancements into the product development process.7. Actively participate in agile development methodologies within dynamic research and engineering teams, adapting to evolving project requirements.8. Collaborate effectively within cross-functional teams, fostering open communication and cooperation between research, development, and frontend teams.9. Actively contribute to building an open, transparent, and collaborative engineering culture within the organization.10. Demonstrate strong software engineering skills to ensure the reliability, scalability, and maintainability of deployable ML services.11. Take ownership of the end-to-end deployment process, including the deployment of ML models to production environments.12. Work on continuous improvement of deployment processes and contribute to building a seamless pipeline for deploying and monitoring ML models in real-world applications.",HackerPulse,Machine Learning Engineer,https://www.naukrigulf.com/machine-learning-engineer-jobs-in-riyadh-saudi-arabia-in-hackerpulse-4-to-8-years-n-cd-20010162-jid-040624501708,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,29,4-8,[],"['accuracy', 'analysis', 'collaborative', 'communication', 'organization', 'ownership', 'research']","['ml', 'machine learning', 'monitoring']",['bachelor'],2
10,Posted 5 days ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesAre you an AI Engineer ready to develop cutting-edge artificial intelligence solutions? We have an exciting opportunity for you!About Our Client: We are hiring for a top-tier software company in KSA known for its advancements in artificial intelligence. This company is dedicated to leveraging AI to create innovative solutions that drive business transformation.The Role: As an AI Engineer, you will design, develop, and implement AI models and algorithms. You will work with large datasets to train and deploy AI solutions that solve complex problems and enhance business operations.What You'll Do:Design and develop AI models and algorithmsWork with large datasets to train and evaluate AI solutionsImplement AI models in production environmentsCollaborate with data scientists and engineers to integrate AI solutionsMonitor and improve model performance and accuracyStay updated on the latest advancements in AIWhat We're Looking For:3-5 years of experience in AI engineeringProficiency in programming languages (e.g., Python, R)Strong understanding of AI frameworks (e.g., TensorFlow, PyTorch)Experience with data preprocessing and feature engineeringExcellent problem-solving and analytical skillsBenefits:Competitive salaryHealth insuranceProfessional development opportunitiesFlexible working hoursExciting and innovative projects",Jadeer,AI Engineer,https://www.naukrigulf.com/ai-engineer-jobs-in-riyadh-saudi-arabia-in-jadeer-3-to-5-years-n-cd-20010162-jid-280624500698,2024-07-03,MACHINE LEARNING ENGINEER,1,3,7,2024,5,3-5,"['python', 'tensorflow']","['accuracy', 'analytical skills', 'design', 'problem-solving']","['feature engineering', 'transform']",[],5
1,Posted 1 week ago,Riyadh,,"Job DescriptionRoles & ResponsibilitiesKey Responsibilities:Data Integration and ETL DevelopmentArchitect and implement robust data integration pipelines to extract, transform, and load data from various sources (e.g., databases, SaaS applications, APIs, and flat files) into a centralized data platform.Design and develop complex ETL (Extract, Transform, Load) processes to ensure data quality, consistency, and reliability.Optimize data transformation workflows to improve performance and scalability.Data Infrastructure and Platform Management:Implement and maintain data ingestion, processing, and storage solutions to support the organization's data and analytics requirements.Ensure the reliability, security, and availability of the data infrastructure through effective monitoring, troubleshooting, and disaster recovery planning.Data Governance and Metadata Management:Collaborate with the data governance team to establish data policies, standards, and procedures.Develop and maintain a comprehensive metadata management system to ensure data lineage, provenance, and traceability.Implement data quality control measures and data validation processes to ensure the integrity and reliability of the data.Qualifications:5-6 years of experience as a Data Engineer or a related role in a data-driven organization.Proficient in designing and implementing data integration and ETL pipelines using tools such as Apache Airflow, airbyte, or any cloud-based data integration services.Strong experience in setting up and managing data infrastructure, including data lakes, data warehouses, and real-time streaming platforms (e.g. Elastic , Google Bigquery, Mongodb).Expertise in data modeling, data quality management, and metadata management.Proficient in programming languages such as Python, or Java, and experience with SQL.Familiarity with cloud computing platforms (e.g., AWS,Google Cloud) and DevOps practices.Excellent problem-solving skills and the ability to work collaboratively with cross-functional teams.Strong communication and presentation skills to effectively translate technical concepts to business stakeholders.Preferred Qualifications:Familiarity with data visualization and business intelligence tools (e.g., Tableau, qlik.etc).Knowledge of machine learning and artificial intelligence concepts and their application in data-driven initiatives.Project management experience and the ability to lead data integration and infrastructure initiatives.If you are a seasoned Data Engineer with a passion for building scalable and robust data integration solutions, we encourage you to apply for this exciting opportunity.",UXBERT Usability Lab,Data Engineer,https://www.naukrigulf.com/data-engineer-jobs-in-riyadh-saudi-arabia-in-uxbert-usability-lab-5-to-6-years-n-cd-10003752-jid-260624500187,2024-07-03,DATA ENGINEER,2,3,7,2024,,5-6,"['python', 'java', 'aws', 'sql', 'tableau', 'cloud']","['collaborative', 'communication', 'design', 'initiative', 'integrity', 'organization', 'passion', 'planning', 'presentation skills', 'problem-solving']","['business intelligence', 'cloud', 'cloud computing', 'data governance', 'data ingestion', 'data integration', 'data modeling', 'data visualization', 'extract', 'machine learning', 'monitoring', 'problem-solving skills', 'transform']",['bachelor'],15
3,Posted on 14 Jun,Riyadh,,"Job DescriptionRoles & Responsibilities Role Purpose:Quant, a pioneering Saudi enterprise, leads the charge in digital transformation by leveraging the vast array of data resources available in the fourth industrial revolution. We are deeply committed to delivering exceptional Data Science and AI SaaS products and solutions, with a specialized focus on the real estate sector through Suhail and the retail sector through Fruits360. Our talented dream team possesses unique expertise, enabling us to achieve a track record of marvels, from analyzing more than a trillion data records to serving hundreds of clients across more than 10 industries. Our strategic international and local partnerships alongside our expertise have positioned us as trailblazers in the global transition towards data-driven economies.The Senior Data Engineer is required to prepare data for modelling and predictions. This includes integrations with new data sources, pre-processing operations such as data-cleansing, feature engineering, statistical analysis, and sampling, and a variety of other ETL related work. This is a project-based role, meaning the engineer will work on specific projects with defined goals and timelines. Additionally, the Data Specialist should practice strong software-development habits and be eager to continuously improve and learn, where a background in Python, machine-learning, data storage, and ETL pipelines will be mainly required knowledge.Job Responsibilities:• Lead the identification and integration of data sources, designing data entities to meet the complex requirements of business stakeholders.• Diagnose and address data quality issues, collaborating with data source owners to implement effective preventive or corrective measures.• Deploy and optimize high-performance algorithms, analytics programs, machine learning models, and statistical methods.• Research and explore opportunities for data acquisition and innovative uses for existing data to enhance business value.• Design and implement robust data pipelines using a combination of technologies, including SQL, Airflow, Python, Alteryx, and cloud data tech stack.• Integrate advanced data management technologies and software engineering tools into existing data structures for improved performance and scalability.• Build and maintain high-quality datasets that provide data-driven insights, influence operational decision-making, and enable data-driven products and services.• Develop custom software components and analytics applications tailored to specific business needs.• Utilize a variety of programming languages and tools (e.g., scripting languages) to effectively integrate disparate systems.• Recommend and implement strategies to improve data reliability, efficiency, and overall quality.• Lead research and development initiatives to enhance services and products, driving innovation within the data engineering team.• Collaborate with colleagues to build a flexible and scalable data platform, ensuring both implementation and operational excellence.• Create and maintain comprehensive project documentation to ensure clarity and continuity.Requirements  Preferred Certifications:Bachelors and/or Master s degree in Computer Science or other suitable majors.Preferred Personal Qualities:• Agile• Critical and logical thinker• Innovative• Pragmatic and passionate personality• Longevity and devotion to the job• Aptitude to work in a diverse environmentPreferred Skillset:• Proficient in Microsoft office and Google Suite• Is capable in programming and/or the understanding of programming languages• Quantitative and qualitative analytical skills• Has sensible statistical knowledge• Experienced in data visualization• Experienced with Machine Learning• Defining Metrics of Data and Analytics projects• Familiar with data architecture• Experienced in working with big data• Technical writing experience in relevant areas, including queries, reports, and presentations.Programming Languages and Software Knowledge Required:• Python• Alteryx• Dataiku",Quant,Senior Data Engineer,https://www.naukrigulf.com/senior-data-engineer-jobs-in-riyadh-saudi-arabia-in-quant-6-to-10-years-n-cd-40000787-jid-140624500332,2024-07-03,DATA ENGINEER,2,3,7,2024,19,6-10,"['python', 'sql', 'cloud']","['analysis', 'analytical skills', 'decision-making', 'design', 'focus', 'initiative', 'innovation', 'insight', 'passion', 'research']","['big data', 'cloud', 'data architecture', 'data pipelines', 'data visualization', 'feature engineering', 'machine learning', 'scripting', 'statistical analysis', 'transform']",['bachelor'],10
